pid,index
7359,173
9004,80
10333,113
6774,357
8716,256
13848,256
17167,84
8417,445
8753,257
6710,49
8919,300
12042,234
15411,258
8945,301
17141,162
17890,130
5892,169
11105,200
7991,183
5013,476
7287,174
8233,446
13509,160
6960,358
13904,257
8280,447
5624,82
9380,318
12198,83
4896,59
10898,201
6925,359
11143,39
18397,175
5127,477
5797,170
11957,235
10798,28
17610,253
8963,28
18171,342
12083,236
8030,184
6979,360
7145,361
15817,302
7346,175
5375,478
5468,259
11773,311
11260,297
13377,172
8441,448
8924,303
12060,237
11482,298
6334,457
9293,319
12236,84
10323,114
18076,343
11570,312
17664,254
18025,344
8225,449
18329,345
15384,260
6420,458
13542,161
6319,459
7999,185
11998,238
11862,313
10181,276
15830,186
16999,153
10808,202
5222,479
12018,239
12104,240
9677,258
5794,171
17059,154
7943,159
8111,187
18183,346
8157,450
9378,320
11858,314
11757,315
10776,29
13861,258
9257,321
9431,103
17493,85
13397,162
6683,50
11414,299
13414,163
11294,300
11316,301
7963,160
6328,460
15811,304
17043,155
6878,362
10196,277
17713,255
8342,451
17077,156
11843,316
18552,176
18479,177
8563,124
6756,363
11277,302
15271,452
9520,104
5464,480
9843,259
17513,35
16886,163
5560,481
7280,176
18478,178
5209,482
8787,52
10051,278
9656,260
9173,322
16969,157
7312,177
5725,172
10552,154
11417,303
9890,279
17548,256
16713,87
9860,261
8203,453
13418,164
17816,257
11147,40
11945,241
17334,130
6161,461
7323,161
6226,462
10439,39
11578,317
15663,162
15415,261
13323,173
18522,179
7994,188
16983,158
12238,85
10073,280
15835,189
6744,305
5157,483
11108,203
8322,454
17549,258
7167,364
15416,262
11066,204
16752,88
7320,178
5936,463
8007,190
5506,484
17800,259
15672,53
10393,29
10396,30
10609,155
13497,165
5981,455
5933,464
11725,318
18434,180
11118,41
10353,115
6791,365
15392,263
6902,366
17668,260
13804,259
8700,264
6215,465
10814,205
18266,347
17793,261
18089,348
6336,466
6377,467
18066,349
13587,166
8187,456
9923,281
5275,485
10198,282
9221,323
6905,367
5340,486
9313,324
7339,179
17293,131
11144,42
5323,487
5352,488
9610,262
15358,260
13343,174
11988,242
11291,304
8164,457
11847,319
5926,468
13550,167
12004,243
11042,72
11161,43
13817,261
18143,350
10342,60
17140,164
17216,51
13930,262
7293,180
9720,263
17739,262
17912,131
12050,244
6185,469
5902,173
13610,86
15442,265
16763,89
9128,325
13971,263
17491,86
9713,264
8970,81
5515,489
18095,351
17257,132
16931,159
17725,263
9309,326
5674,46
9371,327
11527,305
9274,328
9387,329
8194,458
8247,459
13795,264
10168,283
5397,490
6142,470
6827,368
9439,105
13871,265
10483,156
9444,106
18317,352
9618,265
18567,181
13264,175
17703,264
5792,174
15193,460
17615,265
6423,471
17553,266
5011,491
8311,461
9150,330
15280,462
8786,54
9409,107
10025,284
9805,266
12077,245
5689,83
5225,492
11715,320
17678,267
13565,168
5914,472
13932,266
17949,132
7036,369
16861,165
17732,268
11756,321
7895,163
15644,164
8072,191
18377,353
5494,493
18209,354
10142,285
7389,181
12146,246
15826,192
8419,463
13860,267
11893,322
4939,60
13463,169
13316,176
11354,306
18259,355
5183,494
8662,266
9808,267
8798,55
5815,175
9485,108
15805,306
20093,165
10271,116
18487,182
6797,370
5478,495
11188,44
10160,286
16810,166
11330,307
10016,287
9630,268
17015,160
9404,109
18254,356
4938,31
5928,473
18079,357
17352,133
10252,117
13450,170
8612,267
5878,176
13190,177
12188,87
17300,134
6829,371
11349,308
10176,288
19091,496
7157,372
6439,474
9913,289
11859,323
13523,171
5801,177
11128,43
10621,157
9285,331
13402,172
8127,193
17228,52
8501,464
17847,133
8624,268
16740,90
11572,324
6750,373
9140,332
8890,307
17311,135
13962,268
5612,61
7206,182
9414,110
17195,53
8206,465
18058,358
13712,47
5079,497
13827,269
11566,325
22323,166
11209,309
18337,359
13540,173
17330,136
10921,206
11889,326
9933,290
8081,194
17090,167
15212,466
11385,310
8608,269
11786,327
18568,183
11126,44
9362,333
10123,291
11342,311
8060,195
17356,137
5974,467
11373,312
17324,138
6431,475
9949,292
18239,360
8818,308
10857,207
18156,361
5262,498
16734,91
15625,167
13182,328
11925,329
8003,196
16712,92
6308,476
15686,56
15862,82
11939,247
9701,269
8942,309
10255,62
18032,362
12161,248
6097,477
11536,313
12013,249
6004,478
10974,208
9824,270
18047,363
5064,499
17178,54
17730,269
15744,310
17081,161
7998,197
10882,209
10262,118
17763,270
15283,468
9667,271
15658,168
10285,119
7094,374
13889,270
11485,314
6148,479
6730,51
5125,270
8176,469
5394,500
11167,45
17318,139
15209,470
11934,250
9271,334
10887,210
17952,134
8201,471
6055,480
15875,83
6980,375
15366,271
8980,84
11911,330
5439,501
5406,502
9970,293
11060,211
15196,472
5435,503
7900,169
13956,272
7117,376
13378,178
17026,162
9973,294
13275,179
17601,271
11027,73
6694,52
17772,272
8416,473
15771,311
13511,273
6686,53
8518,125
11286,315
5691,84
17619,273
8880,312
12037,251
11369,316
9218,335
10251,158
11159,45
11932,252
8506,126
13706,48
10446,40
17633,274
11183,46
10138,295
6858,377
10784,30
6286,481
17708,275
12058,253
13789,274
9840,272
7995,198
13185,29
11119,46
10945,212
9373,317
11506,318
17260,140
13803,275
10042,296
10139,297
13579,174
8710,271
18176,364
11742,331
17838,135
18287,365
5602,85
12166,254
5716,178
9402,111
11036,74
13199,180
9976,298
13824,276
17365,141
10155,299
15681,127
17440,87
8704,272
7325,183
11423,319
9324,336
9245,337
10855,213
8172,474
8235,475
9760,273
11614,332
17052,163
9974,300
6315,482
15607,170
10267,120
5012,504
6406,483
9730,274
10279,121
5911,484
4884,61
9281,338
15222,476
11923,333
14192,57
17010,164
9215,339
17065,165
6275,485
17794,276
18341,366
6263,486
13826,277
15352,278
13551,175
10128,301
9160,340
6975,378
19087,505
13878,279
5695,179
15738,313
8200,477
15865,85
9669,275
9302,341
16923,166
17554,277
10303,122
6069,487
13410,176
15267,478
10164,302
20091,488
17526,36
5524,506
18548,184
16710,93
16882,168
10074,303
9957,304
4997,39
8595,128
11253,320
18205,367
5332,507
18243,368
7875,171
18247,369
11961,255
15234,479
9299,342
11922,256
11790,334
6781,379
7316,184
18523,185
10347,63
18109,370
19090,508
10938,214
17765,278
6882,380
17726,279
17737,280
7148,381
18546,186
17042,167
11543,321
5661,86
13728,86
6370,489
17225,55
16945,168
18068,371
8240,480
16877,169
13536,177
8017,199
18444,187
15287,481
22337,273
17191,56
9134,343
10601,159
9857,276
11265,322
5101,509
13372,181
5161,510
13813,280
4988,40
17218,57
12028,257
17863,129
10070,305
9841,277
13760,314
17877,136
5748,180
13248,182
6332,490
13634,88
8472,482
17197,58
11499,323
6724,54
11463,324
7133,382
5883,181
18411,188
5400,511
5069,512
9628,278
11401,325
16929,169
17507,37
9942,306
13709,49
10884,215
5872,182
4913,30
11156,47
5009,41
11134,48
11284,326
6870,383
8943,31
22341,274
9747,279
6897,384
10910,216
8927,315
17828,281
7362,185
8784,58
5765,183
14189,59
17950,137
7042,385
8326,483
8465,484
17316,142
17369,143
13714,50
8635,275
11088,217
7156,386
9277,344
15405,276
18471,189
16948,170
8519,130
17927,138
17532,38
10878,218
18027,372
9049,345
11902,335
10427,41
8480,485
6969,387
10318,123
17343,144
9421,112
10951,219
5145,513
8781,60
18308,373
15678,61
8909,316
5300,514
13784,281
10484,160
18344,374
8598,277
6164,491
5086,515
10557,161
11255,327
7958,172
5990,486
10535,162
10782,31
6198,492
16885,170
7033,317
17001,171
18001,375
10044,307
5292,516
8733,278
11694,336
10568,163
10502,164
13703,51
5135,517
6467,493
13202,183
11550,328
8270,487
5912,346
10596,165
13769,318
7954,173
11434,329
11979,258
5116,279
10524,166
6366,494
10485,167
8248,488
6761,388
10159,308
18031,376
12132,259
11343,330
6909,389
17354,145
17829,282
12171,260
6323,495
15309,489
8165,490
16784,94
7385,186
18021,377
6390,496
5540,518
11696,337
15481,280
7935,174
9837,280
5219,519
5559,520
11446,331
19839,32
17984,139
11339,332
8796,62
18339,378
6310,497
10287,124
8865,319
9174,347
9704,281
9530,113
5165,521
6929,390
9051,348
13568,178
17962,140
13918,282
7988,200
18167,379
12217,89
6365,498
11398,333
5970,499
13257,184
8040,201
13520,179
5865,184
7040,391
10264,125
15724,320
9896,309
5027,281
9613,282
11516,334
10211,126
6787,392
5167,522
17117,171
4931,62
10149,310
15788,321
13467,180
8171,491
10080,311
11904,338
9686,283
5786,185
18369,380
18345,381
5438,523
16718,95
9846,284
5620,87
9064,349
5106,524
5160,525
7182,393
7330,187
5452,526
15315,492
12175,261
10481,168
10603,169
15787,322
10985,75
6935,394
16733,96
10821,220
17063,172
8250,493
10043,312
10478,170
15729,323
16846,172
11897,339
18194,382
12147,262
17286,146
10942,221
10792,32
15659,175
17803,283
9366,350
5697,186
5366,527
18394,190
5416,528
6779,395
13346,185
11251,335
9708,285
7058,396
9501,114
10240,127
13438,181
5711,52
5472,529
10361,64
9475,115
9072,336
10330,128
17541,284
9078,351
5501,530
6253,500
18388,191
10859,222
12039,263
4991,42
11472,337
6912,397
9944,313
8766,282
5286,531
6060,501
17166,173
11752,340
8949,33
7344,188
9782,286
16762,97
10117,314
10467,171
11140,49
17263,147
11837,341
17669,285
11558,342
6052,502
10383,65
6143,503
16918,173
13482,182
9333,352
15772,324
15629,176
18553,192
9827,287
6389,504
15226,494
18409,193
11838,343
5320,532
15201,495
10416,42
6188,505
10513,172
6995,398
10631,173
6157,506
8130,202
18017,383
13419,183
17377,148
18075,384
7976,203
17018,174
6831,399
7192,189
10465,174
5196,533
13924,283
17690,286
6894,400
6398,507
8193,496
11473,338
18018,385
18092,386
15697,131
6953,401
17569,287
5961,508
17165,174
7260,177
18405,194
12182,264
10917,223
5353,534
6107,509
8548,132
9799,288
12113,265
5832,187
11317,339
6001,510
11107,15
6132,511
5363,535
8956,34
5728,188
8822,325
6224,512
18086,387
17154,175
13445,184
12032,266
5184,536
19070,88
6822,326
15430,283
13553,185
16794,98
17981,141
15218,497
5180,537
9220,353
11217,340
5963,513
7288,190
15689,133
8804,327
10816,33
7028,402
9788,289
10174,315
17885,142
19067,189
6088,514
17196,59
12160,267
13383,186
10298,129
15453,284
17925,143
5463,538
9836,290
11241,341
5995,515
13393,186
6077,516
15372,284
18535,195
5685,89
9255,354
8316,498
11683,344
11733,345
17692,288
11954,268
9804,291
10172,316
10911,224
12199,90
6383,517
15293,499
13192,187
9673,292
12211,91
17179,60
8359,500
8082,204
11716,346
11879,347
18562,196
10063,317
8856,328
11853,348
8934,329
15247,501
6046,518
9724,293
5425,539
13845,285
6872,403
5492,540
17614,289
11656,349
10370,66
9074,355
10558,175
5638,90
8974,87
18166,388
5867,190
8167,502
8216,503
17787,290
5597,91
8916,330
17651,291
5919,519
7946,178
5917,520
5192,285
11738,350
8338,504
17895,144
17858,145
5109,541
18137,389
10846,225
8373,505
11460,342
4986,43
5795,191
19080,67
5288,542
10100,318
9641,294
9852,295
7992,205
16896,176
10064,319
17720,292
15745,331
8368,506
7959,179
9587,296
5474,543
17727,293
18012,390
11351,343
4963,63
10788,34
19831,180
18333,391
9647,297
7284,191
8397,507
10543,176
11269,344
11842,351
9625,298
5240,544
8698,286
7010,404
5379,545
5450,546
6984,405
9398,356
5293,547
9089,357
10154,320
8660,287
8979,88
9797,299
7074,406
22328,508
13945,286
10949,226
6195,521
8425,509
5251,548
7381,192
13738,332
6326,522
18294,392
8313,510
5555,549
9644,300
11212,47
8276,511
7241,193
6057,523
17749,294
8195,512
7340,194
17738,295
7236,195
18240,393
9703,301
11240,345
18023,394
5529,550
10095,321
15670,181
15613,182
6938,407
17658,296
15466,288
13525,287
17211,61
13888,288
6362,524
12216,92
9719,302
7209,196
5141,551
9057,358
5378,552
17812,297
11927,269
10508,177
15291,513
18067,395
6402,525
13315,188
9685,303
10929,227
16943,175
6962,333
17647,298
6966,408
9876,304
8895,334
11569,346
15650,183
18359,396
9981,322
7290,197
7099,409
13503,289
13928,290
12046,270
5477,553
18331,397
8866,335
6877,410
10293,130
11900,352
7228,198
5737,192
15696,134
10606,178
10032,323
18526,197
13688,53
8566,135
11526,347
13304,189
5955,526
11077,228
6314,527
17422,88
8932,336
16936,176
13558,187
11236,348
5417,554
6354,528
10141,324
10456,179
10349,68
16895,177
5950,529
8730,289
5302,555
11924,271
4994,44
9966,325
6988,411
6989,412
17158,178
5151,556
17041,177
17285,149
9466,116
5535,557
17049,178
18015,398
10551,180
6342,530
6410,531
7297,199
17857,146
11210,48
11442,349
17983,147
4995,45
16853,179
5297,558
7213,200
7085,413
11695,353
15240,514
11215,49
6134,532
10244,69
11288,350
9777,305
15467,290
5634,92
7882,184
11802,354
11801,355
11598,356
11669,357
11334,351
6745,414
8088,206
5392,559
11615,358
18573,198
5020,560
4935,63
5734,193
9145,359
6035,533
17109,180
7343,201
11840,359
12048,272
18498,199
13486,188
11642,360
5074,561
9058,360
6433,534
10311,131
6375,535
15733,337
12038,273
8626,291
18325,399
8448,515
11706,361
11741,362
16716,99
16911,179
16887,181
13321,190
9326,361
9679,306
9075,362
15649,185
8217,516
8588,136
5058,562
6245,536
11386,352
15451,292
15013,0
20264,0
3389,0
18747,0
22377,0
1838,1
3416,0
14197,0
4119,1
22840,0
20308,1
25017,0
21227,0
22731,0
18654,0
18707,1
2733,1
18930,1
14989,2
14425,2
4026,3
3811,4
22889,0
16343,0
4158,1
24946,0
3457,0
2955,3
14988,2
21505,0
3085,4
21398,1
7636,0
22619,0
3846,2
7643,0
21172,1
21449,2
21415,3
21849,0
21508,4
4545,0
20426,2
21295,5
1091,3
23231,1
2558,5
3617,3
19811,1
2321,5
2371,6
25040,0
23192,2
21952,1
14608,2
1892,4
14896,7
18778,2
18809,3
20501,3
15054,8
3878,5
2251,9
4535,0
22678,3
2330,4
21960,0
20374,4
22483,0
21887,2
20185,5
18697,2
20359,0
21226,6
20942,0
4424,5
1806,6
21768,0
16589,1
21822,3
3781,1
20273,6
1437,3
7506,6
21307,7
20382,1
3005,7
16400,6
22881,4
14624,7
23060,1
20661,7
18674,4
24815,1
19949,0
21752,1
1958,4
24966,1
20344,2
19790,7
20504,8
1276,5
21279,2
2770,8
21104,0
10636,9
20726,0
2756,8
14141,10
16502,2
3492,8
2245,11
20391,9
16332,2
24772,2
1864,9
1787,12
1653,10
21823,1
22821,0
4244,3
22510,1
3515,6
21244,3
1788,11
20203,10
3430,9
18966,5
24951,0
20564,11
2075,10
3387,11
14800,7
14828,13
3521,12
22452,1
3194,13
20910,0
22609,2
1235,8
22951,5
3394,12
16322,1
1786,9
21916,2
21126,1
15090,14
23110,6
3287,14
22714,2
4265,10
16378,3
20455,12
15540,10
15894,11
23102,7
2850,15
14516,13
14435,16
15029,14
756,17
554,15
20432,3
15511,16
25021,2
14420,18
20929,1
22544,3
3538,19
1442,20
1925,11
3112,12
21224,8
20354,13
2013,13
15025,15
16609,16
22700,3
20710,1
21879,4
21029,0
22668,1
1831,14
22633,2
304,21
21525,9
21911,5
14944,15
21409,10
21138,11
590,12
21288,12
1435,13
1454,17
20712,1
23088,8
20846,2
21977,6
22548,3
7607,4
1842,18
2995,16
15517,22
18752,6
2634,23
23197,4
20930,2
24770,1
20621,14
20319,15
3884,19
21284,4
21466,13
22690,9
18691,3
20978,2
3957,17
22398,4
14700,17
2077,18
25007,3
21742,7
1687,24
21513,14
20894,3
3103,14
1765,15
21754,3
2806,19
14146,25
19788,18
1193,16
22385,2
3874,20
3803,20
22589,5
20489,16
3351,21
2758,22
21028,3
3788,4
20189,4
3964,17
19865,18
3431,19
20597,17
21962,8
3899,19
22364,6
7592,5
14667,23
1305,26
18770,7
2302,24
20242,18
20742,4
14592,25
3888,27
18655,8
1182,20
14361,21
15181,21
14856,28
16461,22
20750,5
20274,19
22879,1
21458,15
22750,5
14419,23
4473,20
20234,20
20625,21
14956,24
22792,6
20995,4
7613,6
19936,22
21868,2
20932,5
2152,29
25224,23
24762,4
18625,25
15571,26
3238,26
14227,27
20915,6
20400,5
1776,21
20529,22
24779,5
21453,2
16353,0
25029,1
21411,16
3343,24
3511,30
20895,7
18647,9
4553,7
20465,6
3502,31
2902,22
14850,23
19018,4
1475,27
19005,10
21577,17
16376,1
14428,24
23171,7
912,25
15585,26
14233,2
4159,32
22719,10
2301,28
20208,23
21277,18
23043,8
21388,19
7556,3
20727,1
15882,25
22871,11
21487,20
2886,26
15003,27
22507,7
3292,33
2960,27
24988,6
15589,28
14637,28
21204,21
24791,7
15080,29
16362,2
583,30
2760,29
23162,12
3385,31
21463,22
21726,9
1228,29
20563,7
3932,34
14859,32
20384,24
21180,23
18719,5
4155,35
1694,30
21008,3
14603,30
3844,28
23049,13
20777,8
22987,14
20854,9
20821,10
16355,5
3484,31
19770,33
14238,0
22974,9
22687,1
1680,32
15505,34
16689,29
23035,15
21893,3
14502,30
21939,10
20396,8
20427,9
3573,31
369,36
20629,25
14831,32
16550,8
15527,31
21205,24
7650,9
18943,0
14147,35
14591,33
20527,26
21902,11
22753,2
23123,3
18765,6
21350,3
533,36
14217,37
23112,2
20388,27
3396,34
1275,38
18790,1
20452,10
79,32
3913,37
14231,3
3251,39
2981,40
21908,12
21220,25
16439,35
24879,2
21158,26
1951,41
21094,27
20210,28
14620,36
1710,33
22632,3
20365,29
16507,1
15002,33
18916,2
20454,30
14963,42
20868,6
4063,38
20934,11
14869,37
18879,7
3723,6
21374,4
20312,11
20847,7
22734,4
3535,34
20882,12
14606,35
14875,34
1627,38
7547,4
14175,36
16587,10
3947,39
14705,40
20638,31
2566,37
14362,41
3727,7
20649,32
23185,10
7597,11
18618,39
20187,33
24801,2
21195,28
21520,5
14927,43
16478,38
21550,29
14801,39
23048,11
16574,40
7623,12
20500,34
14463,44
7631,13
22585,4
15542,42
21010,13
2080,35
14440,41
22822,12
22813,5
15575,36
15063,43
21521,30
22606,4
23036,13
14387,2
3604,37
20540,35
2126,38
3063,40
20950,14
3248,44
20445,36
14185,45
20471,37
20623,38
3754,39
3392,46
22422,8
22654,5
21914,4
14178,41
3558,42
3909,47
21056,15
7622,14
1999,40
20535,39
10773,42
14847,48
3373,45
1901,46
20833,8
21949,4
2318,41
22505,6
4346,43
1439,44
2235,43
874,44
20299,40
22489,9
517,47
21361,31
21882,5
24834,3
14871,45
3911,49
18757,8
3408,50
22720,14
2217,51
21816,13
1252,45
21015,16
24993,3
14894,42
14274,15
2346,46
20492,12
2625,47
861,46
21401,32
22674,7
18738,11
21153,5
18913,3
19021,12
21980,6
18689,9
20834,4
7662,16
14597,48
15047,49
20536,41
21789,14
2276,50
16391,5
14833,51
14226,47
25000,3
22839,15
21418,33
21058,9
1815,48
18855,4
22496,8
1790,52
15027,49
654,52
20256,42
18626,53
3612,50
22535,10
22404,11
18784,13
14978,43
21722,7
20190,43
2363,44
14972,53
3716,51
24889,8
2011,45
20738,5
16340,6
3758,4
3674,46
1789,54
10774,55
3945,56
18826,14
1622,48
2327,52
15136,47
20476,13
2553,57
2848,53
20936,6
16592,1
21198,6
21970,8
14920,58
229,54
2519,59
16645,54
18682,10
1265,55
20394,0
21959,15
3493,56
14947,55
21736,5
21347,7
761,48
14313,60
16326,8
14638,57
23122,16
16530,0
21431,34
1271,49
7596,17
4238,58
2214,61
4199,56
15089,62
21972,16
4352,59
3997,49
18891,15
22523,12
4222,57
2869,50
22812,3
22896,17
20716,10
1869,50
22775,4
24887,4
4165,51
1918,51
14524,52
3701,0
16595,3
21081,35
14436,63
3237,53
14354,54
20193,14
3700,9
20474,15
24760,4
21543,36
2234,64
22979,18
18664,16
4326,60
4173,55
22666,9
22651,5
230,61
3792,58
1628,56
22828,16
24949,4
22491,10
21119,37
2712,65
3941,52
14676,53
18806,5
21746,9
697,62
21794,6
4278,54
20417,44
3336,63
20990,17
54,64
730,57
21924,7
22570,13
20588,16
20741,7
24814,5
3130,66
15023,67
21574,38
15008,65
15565,66
23235,6
2280,68
15160,59
16662,67
18912,6
21937,10
16559,2
21397,8
20176,17
7576,7
18800,17
1596,68
22470,6
21057,8
14224,69
14470,55
22757,19
20246,45
21191,39
813,58
22599,7
18812,18
16479,1
22432,14
1128,59
22391,8
15028,60
22744,17
21555,9
3439,69
3281,70
3843,70
3653,8
20836,9
19034,7
22526,9
7511,71
18883,11
22878,7
15574,60
4171,72
16318,73
14890,61
21216,40
21160,41
2242,71
22524,15
22998,8
1897,61
1270,62
3744,10
15900,63
2678,62
19055,74
19942,9
15532,64
3556,65
19947,10
20561,18
22486,16
22653,10
527,66
1984,56
21862,8
21767,9
3052,57
14405,58
16607,59
15038,75
16498,4
14625,63
2701,64
14323,11
2745,65
15114,67
3720,12
20957,18
14469,76
22899,5
15172,77
16578,68
611,66
2828,60
3726,13
20967,19
24784,6
3596,67
3757,11
21083,42
21009,20
14239,78
3921,68
14629,69
3984,61
21532,43
14375,62
24945,5
15155,69
75,63
20755,11
4332,64
21810,17
2012,65
24826,9
22451,17
22701,6
16398,1
21545,6
22745,18
578,70
20024,70
14214,66
1588,71
16508,18
22528,18
20814,10
21979,11
14384,67
20953,21
2076,71
2490,72
2220,73
2240,72
2711,73
22577,19
2254,74
16655,68
16312,79
25152,80
3132,74
21413,44
15576,72
20574,46
3504,75
14374,76
254,77
2021,69
14858,81
18681,0
14991,78
20653,47
16551,3
22547,20
18899,12
15897,73
1861,70
22764,19
14714,19
20407,48
16541,20
22542,21
22842,20
20245,19
587,74
2531,75
14799,75
21503,45
14521,76
3371,82
2104,71
20514,20
2219,79
14430,72
22477,22
21349,46
18767,13
21429,47
3500,83
20411,49
14903,80
1447,84
14297,77
21346,48
23131,20
3927,81
22915,7
24898,5
21853,18
21512,10
21737,10
20971,22
2779,82
14464,85
14203,86
22900,21
21878,11
3759,12
2665,76
24992,6
22943,8
25045,7
1819,87
21957,12
3711,77
16215,78
4075,79
24776,6
25027,7
22880,9
21135,49
4095,83
4312,80
24867,8
18952,19
14131,81
20748,11
7616,21
21863,12
18761,14
24851,10
21727,19
22622,11
3017,73
4444,88
24886,9
4008,74
20729,12
14069,82
3587,78
20232,50
7554,13
21461,11
16590,22
3778,14
21762,20
22485,11
24971,7
3330,79
3829,83
21721,21
16623,80
7654,2
1827,75
7546,15
24789,8
1913,89
20375,51
7638,23
2702,84
20349,52
3308,85
14409,90
20198,21
16452,2
10638,86
18671,20
2536,81
3517,82
18851,8
15499,83
22615,12
14610,84
794,91
734,76
22448,12
22646,13
16521,1
20272,53
4532,84
21240,50
3683,16
22754,9
2708,85
3370,85
2608,86
4337,92
3901,77
4058,86
22739,22
21262,51
21533,7
15182,87
20901,23
1606,87
14717,88
2859,78
24832,10
1885,87
24911,11
20305,1
20919,24
2997,79
2127,89
3507,88
19955,17
7561,3
22867,21
3821,80
16610,88
15154,90
22890,10
22627,14
20378,54
21861,13
18807,15
14999,93
582,94
22947,23
15092,95
387,89
14819,90
14311,81
21963,22
2185,82
2307,91
24807,8
2639,92
21086,52
20743,13
2652,89
4183,83
25185,96
14162,97
4356,98
322,99
20370,55
7583,14
1444,90
22551,15
22613,16
3520,91
18653,21
24812,12
1871,84
7660,4
1868,92
15145,85
21137,53
14359,93
2664,86
23059,24
20918,14
1794,91
20900,25
2170,92
2875,87
1845,100
16567,5
2517,93
2241,88
14251,93
18808,16
15057,94
3845,89
20987,15
21318,54
18832,1
20438,56
16403,90
14167,95
584,101
14335,96
22866,25
21852,23
2798,102
3562,97
1556,94
24870,13
1441,98
16632,91
3989,95
14329,99
19988,94
20608,57
302,95
15539,96
1347,96
4302,100
2560,97
21251,55
3034,92
14236,15
7600,3
18880,22
3015,101
2296,93
16527,6
24876,11
21437,56
24963,9
24811,9
14942,98
20402,58
4330,103
22368,17
14984,99
3395,100
1618,101
22420,13
18785,2
20310,59
4279,94
2861,95
14666,102
24838,14
315,96
21947,13
22567,23
21837,14
21800,24
22503,18
22941,11
20937,2
3094,97
3363,98
21302,57
1289,99
21002,26
4218,104
21314,58
4123,103
16389,18
14339,102
14059,103
14936,105
3388,97
18714,17
676,106
741,100
21838,25
16670,101
24926,15
22807,22
3327,107
24780,10
21101,59
20271,2
20778,27
2074,98
21243,60
21844,15
21987,14
23187,23
15483,104
18725,18
559,108
3743,16
16377,19
15501,102
4515,109
692,110
24892,16
24813,12
2689,105
21391,61
24822,10
3025,103
3842,17
20283,22
16327,20
15513,104
16354,18
22635,19
14841,105
24905,11
21047,28
24778,12
3808,99
22759,24
4227,111
542,106
7578,19
16705,112
20566,23
21490,62
20340,60
3944,107
4138,108
22438,20
3894,109
1274,100
20508,61
3463,113
21964,26
22500,24
24759,13
15134,114
15165,106
21294,12
22662,21
14188,110
1947,115
4224,104
14844,111
24821,13
24995,14
20334,62
1996,101
20719,16
22478,22
22636,25
1677,102
2883,105
21855,15
21287,63
21393,64
21021,29
22949,10
14938,107
1685,112
2496,113
22534,23
20214,24
14328,108
22877,26
1882,109
14628,106
2818,116
135,107
22580,14
22493,26
24769,11
24869,15
21188,65
14126,110
7584,20
20154,3
15183,108
14255,111
20650,63
22564,15
24768,14
1758,117
4416,118
21526,66
16585,7
20301,64
3438,119
2017,103
18859,23
21845,16
20828,17
1793,112
845,120
14345,113
18650,24
20759,18
14706,114
23063,27
20657,65
18968,19
16596,5
848,115
3602,116
16334,117
21566,67
21407,68
2766,109
21553,69
24997,16
24934,17
3501,114
2179,115
21111,70
25195,104
1699,118
7635,24
1675,116
22663,24
14995,105
16605,119
18676,20
14320,117
20875,12
21483,8
15026,120
14400,121
20325,66
18762,25
3053,110
20840,30
14600,8
22558,25
20823,31
20300,67
18909,26
21105,71
20924,32
609,121
7585,5
21779,17
14081,122
21476,72
16653,123
2323,122
23067,11
3497,124
21479,73
1795,125
23045,12
16429,118
3942,126
1051,123
3691,21
327,127
15039,124
2611,119
22875,12
16692,106
21774,18
1295,21
20330,68
7575,22
15173,111
20229,4
1283,107
18946,21
21976,19
20705,13
21044,19
14708,125
14868,128
25074,18
3786,22
15551,126
14986,120
18922,9
4202,121
4100,129
21486,74
1934,127
21946,16
20853,14
14837,108
18914,3
1610,109
3525,112
20503,25
1597,113
22695,25
16520,25
15176,110
24853,12
24913,17
24841,19
21798,27
56,128
15162,122
1818,129
20297,69
3557,114
3436,111
24844,18
20179,26
14355,123
16482,26
21189,13
20377,27
18892,10
20618,28
14461,115
14825,130
4015,112
20905,33
7614,9
20820,15
18951,22
16494,10
3374,124
15005,130
21322,14
20196,29
20843,34
3429,131
14254,131
24952,19
2489,125
20940,35
22428,26
14830,116
15133,113
21145,75
22675,27
21540,76
20327,30
4438,132
3589,114
4169,133
18758,27
24786,13
20528,70
20373,71
21155,77
1648,115
21738,17
21804,20
18669,23
20807,36
21438,78
2715,116
22456,16
22540,17
20958,37
21489,79
920,117
15558,132
14893,117
22655,28
1887,126
2373,118
14507,127
16560,2
24967,15
14699,133
14888,134
2765,134
20656,31
3797,118
20796,38
21903,28
20326,72
15573,119
2159,119
14613,135
21305,15
2317,128
2614,129
24796,20
21973,18
22476,29
20765,3
14413,120
20602,73
3334,135
18743,28
14441,136
14199,137
20641,5
21245,16
20737,20
4351,136
21806,19
18623,121
16308,130
20442,32
15515,138
1436,120
21151,17
2863,137
3007,122
21565,9
22513,30
21281,80
3705,6
14163,139
803,123
20519,74
3459,138
2079,124
14663,140
1862,141
2549,121
21147,81
3926,142
962,139
23044,13
20920,39
14473,140
24909,14
18898,29
1941,125
20197,75
21366,82
1670,126
18688,30
19944,23
21257,83
20611,76
16481,27
14369,143
664,131
4421,141
1997,127
718,132
15020,128
21125,84
21792,20
20516,33
16546,28
15034,122
44,142
14955,143
24986,20
22758,28
822,144
21901,21
3999,145
3342,129
24830,16
18759,24
16554,4
21971,21
15159,144
20244,77
3475,146
39,130
3329,147
1617,145
20803,40
20850,21
21199,85
20982,41
