pid,parent,zoneIndex,ptype,category,path,comment,extraData,family,solveValue,coords
22083,10704,2,matchbox,MatchBox,World / Verdant Glen / Enclave / Vault of the Vitric / MatchBox_22083,,{},static,60,[{"x":34131.82;"y":65697.8;"z":15868.08;"pitch":0;"yaw":0;"roll":0}]
22084,10704,2,matchbox,MatchBox,World / Verdant Glen / Enclave / Vault of the Vitric / MatchBox_22084,,{},static,60,[{"x":33930.78;"y":67731.89;"z":14101.56;"pitch":0;"yaw":0;"roll":0}]
525,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_525,,{},static,0,[{"x":33758.88;"y":69021.98;"z":7352.64;"pitch":0;"yaw":0;"roll":0}]
14372,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_14372,,{},static,0,[{"x":35847.4;"y":72212.66;"z":12855;"pitch":0;"yaw":0;"roll":0}]
14912,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_14912,,{},static,0,[{"x":39523.41;"y":71245.88;"z":12921.55;"pitch":0;"yaw":0;"roll":0}]
16333,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_16333,,{},static,0,[{"x":37712.17;"y":65955.47;"z":12845.01;"pitch":0;"yaw":0;"roll":0}]
16456,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_16456,,{},static,0,[{"x":37739.85;"y":64015.73;"z":12845.01;"pitch":0;"yaw":0;"roll":0}]
19799,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_19799,,{},static,0,[{"x":33708.13;"y":69438.52;"z":13345;"pitch":0;"yaw":0;"roll":0}]
19801,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_19801,,{},static,0,[{"x":33261.72;"y":67350.94;"z":12845.01;"pitch":0;"yaw":0;"roll":0}]
20052,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_20052,,{},static,0,[{"x":34125.17;"y":69497.2;"z":7352.64;"pitch":0;"yaw":0;"roll":0}]
20053,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_20053,,{},static,0,[{"x":34258.84;"y":69015.39;"z":7352.64;"pitch":0;"yaw":0;"roll":0}]
20095,10704,2,completeThePattern,PatternGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PatternGrid_20095,,{},static,0,[{"x":36874.61;"y":66999.96;"z":11355;"pitch":0;"yaw":0;"roll":0}]
14454,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14454,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13580.36;"pitch":0;"yaw":43.85;"roll":0}]
14455,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14455,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13480.36;"pitch":0;"yaw":43.85;"roll":0}]
14456,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14456,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13380.36;"pitch":0;"yaw":43.85;"roll":0}]
14457,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14457,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13180.36;"pitch":0;"yaw":43.85;"roll":0}]
14458,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14458,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13280.36;"pitch":0;"yaw":43.85;"roll":0}]
14459,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14459,,{},static,0,[{"x":36827.26;"y":66536.73;"z":13080.36;"pitch":0;"yaw":43.85;"roll":0}]
14467,22067,2,logicGrid,LogicGrid,World / Verdant Glen / Enclave / Vault of the Vitric / PillarOfInsight_22067 / LogicGrid_14467,,{},static,0,[{"x":36827.26;"y":66536.73;"z":12980.36;"pitch":0;"yaw":43.85;"roll":0}]
24706,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24706,,{},static,0,[{"x":36915.86;"y":63264.57;"z":8354.19;"pitch":0;"yaw":52.17;"roll":0}]
24712,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24712,,{},static,0,[{"x":38761.24;"y":65641.25;"z":8354.19;"pitch":0;"yaw":-127.83;"roll":0}]
24715,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24715,,{},static,0,[{"x":33824.38;"y":65424.28;"z":8354.19;"pitch":0;"yaw":-38.56;"roll":0}]
24717,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24717,,{},static,0,[{"x":36394.62;"y":71349.4;"z":8354.19;"pitch":0;"yaw":-127.83;"roll":0}]
24718,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24718,,{},static,0,[{"x":33115.6;"y":65989.29;"z":8354.19;"pitch":0;"yaw":-38.56;"roll":0}]
24719,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24719,,{},static,0,[{"x":32121.35;"y":66781.84;"z":8354.19;"pitch":0;"yaw":-38.56;"roll":0}]
24720,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24720,,{},static,0,[{"x":40636.2;"y":68056.03;"z":8354.19;"pitch":0;"yaw":-127.83;"roll":0}]
24723,10704,2,rollingCube,RollingBlock,World / Verdant Glen / Enclave / Vault of the Vitric / RollingBlock_24723,,{},static,0,[{"x":38671.54;"y":69581.45;"z":8354.19;"pitch":0;"yaw":-127.83;"roll":0}]
24687,10704,2,ryoanji,SentinelStones,World / Verdant Glen / Enclave / Vault of the Vitric / SentinelStones_24687,,{},static,0,[{"x":30150.11;"y":66515.1;"z":12845.01;"pitch":0;"yaw":-39.03;"roll":0}]
24688,10704,2,ryoanji,SentinelStones,World / Verdant Glen / Enclave / Vault of the Vitric / SentinelStones_24688,,{},static,0,[{"x":37322.45;"y":60834.26;"z":12845.01;"pitch":0;"yaw":-39.03;"roll":0}]
24690,10704,2,ryoanji,SentinelStones,World / Verdant Glen / Enclave / Vault of the Vitric / SentinelStones_24690,,{},static,0,[{"x":35586.76;"y":73888.91;"z":12845.01;"pitch":0;"yaw":-39.03;"roll":0}]
24691,10704,2,ryoanji,SentinelStones,World / Verdant Glen / Enclave / Vault of the Vitric / SentinelStones_24691,,{},static,0,[{"x":42747.25;"y":68104.9;"z":12845.01;"pitch":0;"yaw":-39.03;"roll":0}]
22085,10704,2,ghostObject,ShyAura,World / Verdant Glen / Enclave / Vault of the Vitric / ShyAura_22085,,{"ghostType":5},static,50,[{"x":36366.47;"y":65503.96;"z":7355;"pitch":0;"yaw":52.54;"roll":0}]
22086,10704,2,ghostObject,ShyAura,World / Verdant Glen / Enclave / Vault of the Vitric / ShyAura_22086,,{"ghostType":5},static,50,[{"x":38191.01;"y":67885.36;"z":7355;"pitch":0;"yaw":52.54;"roll":0}]
22087,10704,2,ghostObject,ShyAura,World / Verdant Glen / Enclave / Vault of the Vitric / ShyAura_22087,,{"ghostType":1},static,50,[{"x":38072.54;"y":66086.49;"z":7355;"pitch":0;"yaw":142.54;"roll":0}]
22024,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22024,,{},static,120,[{"x":36375.64;"y":60506.12;"z":13097.91;"pitch":0;"yaw":47.52;"roll":0}]
22025,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22025,,{},static,120,[{"x":35418.66;"y":65161.01;"z":15984.79;"pitch":-14;"yaw":-55.17;"roll":0}]
22026,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22026,,{},static,120,[{"x":35994.33;"y":71349.8;"z":14523;"pitch":-18;"yaw":-50.35;"roll":0}]
22027,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22027,,{},static,120,[{"x":32692.75;"y":66775.02;"z":17013;"pitch":-3;"yaw":-160.24;"roll":0}]
22028,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22028,,{},static,120,[{"x":39440.36;"y":71185.53;"z":11812.52;"pitch":-7.99;"yaw":-43.5;"roll":0}]
22029,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22029,,{},static,120,[{"x":29861.25;"y":65699.39;"z":9719.07;"pitch":-25;"yaw":167.76;"roll":0}]
22030,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22030,,{},static,120,[{"x":35581.51;"y":74112.38;"z":9239.31;"pitch":15;"yaw":97.81;"roll":0}]
22031,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22031,,{},static,120,[{"x":33748.7;"y":68161.64;"z":15362.97;"pitch":-9;"yaw":139.42;"roll":0}]
22032,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22032,,{},static,120,[{"x":39952.88;"y":68258.8;"z":7478.22;"pitch":0;"yaw":168.5;"roll":0}]
22033,10704,2,viewfinder,SightSeer,World / Verdant Glen / Enclave / Vault of the Vitric / SightSeer_22033,,{},static,120,[{"x":40382.84;"y":66865.58;"z":15523.01;"pitch":-2;"yaw":19.33;"roll":0}]
7781,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_7781,,{},static,60,[{"x":36870.81;"y":66301.25;"z":13000;"pitch":0;"yaw":90;"roll":0}]
7783,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_7783,,{},static,60,[{"x":35545.57;"y":71774.66;"z":13000;"pitch":0;"yaw":52.38;"roll":0}]
7787,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_7787,,{},static,60,[{"x":36403.38;"y":67992.15;"z":7522.32;"pitch":0;"yaw":90;"roll":0}]
7791,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_7791,,{},static,60,[{"x":38959.29;"y":67290.62;"z":13969.09;"pitch":0;"yaw":90;"roll":0}]
7792,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_7792,,{},static,60,[{"x":37025.15;"y":71382.65;"z":14498.6;"pitch":0;"yaw":90;"roll":0}]
22069,10704,2,followTheShiny,WanderingEcho,World / Verdant Glen / Enclave / Vault of the Vitric / WanderingEcho_22069,,{},static,60,[{"x":36768.27;"y":67664.3;"z":11960.67;"pitch":0;"yaw":90;"roll":0}]
999,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_999,,{},static,0,[{"x":37180.12;"y":88711.31;"z":10036.4;"pitch":0;"yaw":8.28;"roll":0}]
1000,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_1000,,{},static,0,[{"x":37180.12;"y":88711.31;"z":10196.4;"pitch":0;"yaw":8.28;"roll":0}]
1004,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_1004,,{},static,0,[{"x":37180.12;"y":88711.31;"z":9876.4;"pitch":0;"yaw":8.28;"roll":0}]
1006,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_1006,,{},static,0,[{"x":37180.12;"y":88711.31;"z":9796.4;"pitch":0;"yaw":8.28;"roll":0}]
7524,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_7524,,{},static,0,[{"x":37180.12;"y":88711.31;"z":10116.4;"pitch":0;"yaw":8.28;"roll":0}]
7525,13639,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / No Three in a Row / PillarOfInsight_13639 / LogicGrid_7525,,{},static,0,[{"x":37180.12;"y":88711.31;"z":9956.4;"pitch":0;"yaw":8.28;"roll":0}]
2058,13638,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / Off By One / PillarOfInsight_13638 / LogicGrid_2058,,{},static,0,[{"x":9451.46;"y":63808.87;"z":2443.08;"pitch":0;"yaw":6.54;"roll":0}]
2060,13638,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / Off By One / PillarOfInsight_13638 / LogicGrid_2060,,{},static,0,[{"x":9451.46;"y":63808.87;"z":2523.08;"pitch":0;"yaw":6.54;"roll":0}]
2061,13638,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / Off By One / PillarOfInsight_13638 / LogicGrid_2061,,{},static,0,[{"x":9451.46;"y":63808.87;"z":2363.08;"pitch":0;"yaw":6.54;"roll":0}]
2067,13638,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / Off By One / PillarOfInsight_13638 / LogicGrid_2067,,{},static,0,[{"x":9451.46;"y":63808.87;"z":2603.08;"pitch":0;"yaw":6.54;"roll":0}]
2068,13638,2,logicGrid,LogicGrid,World / Verdant Glen / Pillar / Off By One / PillarOfInsight_13638 / LogicGrid_2068,,{},static,0,[{"x":9451.46;"y":63808.87;"z":2283.08;"pitch":0;"yaw":6.54;"roll":0}]
667,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_667,,{},static,0,[{"x":37092.46;"y":76474.52;"z":5839.55;"pitch":0;"yaw":0;"roll":0}]
668,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_668,,{},static,0,[{"x":37367.38;"y":76518.86;"z":5822.95;"pitch":0;"yaw":0;"roll":0}]
669,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_669,,{},static,0,[{"x":37435.29;"y":76128.42;"z":5800.59;"pitch":0;"yaw":0;"roll":0}]
670,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_670,,{},static,0,[{"x":37885.29;"y":76128.43;"z":5756.29;"pitch":0;"yaw":0;"roll":0}]
671,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_671,,{},static,0,[{"x":37517.37;"y":76518.84;"z":5802.45;"pitch":0;"yaw":0;"roll":0}]
672,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_672,,{},static,0,[{"x":37585.29;"y":76128.43;"z":5789.53;"pitch":0;"yaw":0;"roll":0}]
673,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_673,,{},static,0,[{"x":37667.38;"y":76518.85;"z":5794.45;"pitch":0;"yaw":0;"roll":0}]
854,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_854,,{},static,0,[{"x":37735.29;"y":76128.42;"z":5777.52;"pitch":0;"yaw":0;"roll":0}]
1035,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_1035,,{},static,0,[{"x":37042.46;"y":76374.52;"z":5845.08;"pitch":0;"yaw":0;"roll":0}]
1036,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_1036,,{},static,0,[{"x":36942.46;"y":76174.52;"z":5852.61;"pitch":0;"yaw":0;"roll":0}]
1037,10766,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / A Connected Wall / LogicGrid_1037,,{},static,0,[{"x":36992.46;"y":76274.52;"z":5854.86;"pitch":0;"yaw":0;"roll":0}]
21612,10755,2,match3,Match3,World / Verdant Glen / Quest / Match Three Speed Challenge / Match3_21612,,{"match3challengeZone":2},static,0,[{"x":18869.98;"y":53607.05;"z":8780.17;"pitch":0;"yaw":10.96;"roll":0}]
1041,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_1041,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14657.85;"pitch":0;"yaw":73.58;"roll":0}]
1044,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_1044,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14577.85;"pitch":0;"yaw":73.58;"roll":0}]
1045,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_1045,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14417.85;"pitch":0;"yaw":73.58;"roll":0}]
1046,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_1046,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14497.85;"pitch":0;"yaw":73.58;"roll":0}]
1047,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_1047,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14257.85;"pitch":0;"yaw":73.58;"roll":0}]
2581,13641,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / No Four in a Row / PillarOfInsight_13641 / LogicGrid_2581,,{},static,0,[{"x":59282.52;"y":57031.75;"z":14337.85;"pitch":0;"yaw":73.58;"roll":0}]
21061,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21061,,{},static,0,[{"x":16207.56;"y":63828.91;"z":2421.66;"pitch":0;"yaw":97.24;"roll":0}]
21062,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21062,,{},static,0,[{"x":16159.6;"y":64206.51;"z":2421.66;"pitch":0;"yaw":97.24;"roll":0}]
21063,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21063,,{},static,0,[{"x":16153.87;"y":64656.52;"z":2421.66;"pitch":0;"yaw":96.34;"roll":0}]
21064,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21064,,{"encycId":"Elevator"},static,0,[{"x":16051.25;"y":65104.21;"z":2421.66;"pitch":0;"yaw":96.34;"roll":0}]
21065,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21065,,{},static,0,[{"x":16012.1;"y":65456.68;"z":2421.66;"pitch":0;"yaw":96.34;"roll":0}]
21067,14496,2,match3,Match3,World / Verdant Glen / Quest / One Way Elevator / Match3_21067,,{},static,0,[{"x":15968.62;"y":65848.33;"z":2421.66;"pitch":0;"yaw":96.34;"roll":0}]
2586,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2586,,{},static,0,[{"x":29607.76;"y":43382.6;"z":12484.1;"pitch":0;"yaw":0;"roll":0}]
2587,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2587,,{},static,0,[{"x":28639.65;"y":44283.83;"z":12645.32;"pitch":0;"yaw":0;"roll":0}]
2588,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2588,,{},static,0,[{"x":28371.05;"y":44311.51;"z":12649.39;"pitch":0;"yaw":0;"roll":0}]
2590,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2590,,{},static,0,[{"x":28782.6;"y":43270.71;"z":12533.81;"pitch":0;"yaw":0;"roll":0}]
2591,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2591,,{},static,0,[{"x":28463.22;"y":43997.64;"z":12617.3;"pitch":0;"yaw":0;"roll":0}]
2592,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2592,,{},static,0,[{"x":27897.22;"y":44307.78;"z":12617.19;"pitch":0;"yaw":0;"roll":0}]
2605,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2605,,{},static,0,[{"x":28122.51;"y":43367;"z":12690.8;"pitch":0;"yaw":0;"roll":0}]
2606,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2606,,{},static,0,[{"x":28541.61;"y":43440.55;"z":12527.56;"pitch":0;"yaw":0;"roll":0}]
2607,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2607,,{},static,0,[{"x":28460.77;"y":43652.74;"z":12528.59;"pitch":0;"yaw":0;"roll":0}]
2693,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2693,,{},static,0,[{"x":29328.63;"y":43240.41;"z":12529.85;"pitch":0;"yaw":0;"roll":0}]
2694,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2694,,{"encycId":"AreaOutlining"},static,0,[{"x":29056.63;"y":43193.55;"z":12532.81;"pitch":0;"yaw":0;"roll":0}]
2706,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2706,,{},static,0,[{"x":29530.69;"y":43722.94;"z":12660.37;"pitch":0;"yaw":0;"roll":0}]
2707,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2707,,{},static,0,[{"x":27866.83;"y":43720.27;"z":12523.53;"pitch":0;"yaw":0;"roll":0}]
2710,10752,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Symbolic Duality / LogicGrid_2710,,{},static,0,[{"x":28807.45;"y":43786.05;"z":12665.25;"pitch":0;"yaw":0;"roll":0}]
716,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_716,,{},static,0,[{"x":51990.16;"y":48090.34;"z":10308.04;"pitch":0;"yaw":0;"roll":0}]
1322,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_1322,,{},static,0,[{"x":53101.75;"y":48029.4;"z":10308.04;"pitch":0;"yaw":0;"roll":0}]
1453,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_1453,,{},static,0,[{"x":52196.63;"y":48848.45;"z":10308.04;"pitch":0;"yaw":0;"roll":0}]
1579,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_1579,,{},static,0,[{"x":52507.11;"y":50041.06;"z":10308.01;"pitch":0;"yaw":0;"roll":0}]
3619,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_3619,,{},static,0,[{"x":51634.03;"y":49361.9;"z":10308.04;"pitch":0;"yaw":0;"roll":0}]
20098,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_20098,,{},static,0,[{"x":51053.66;"y":48765.96;"z":10325.27;"pitch":0;"yaw":0;"roll":0}]
20099,25237,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Two for One / LogicGrid_20099,,{},static,0,[{"x":51175.29;"y":48321.71;"z":10324.24;"pitch":0;"yaw":0;"roll":0}]
7688,14048,2,logicGrid,LogicGrid,World / Verdant Glen / Quest / Verdant Glen Quest for Perfection / LogicGrid_7688,,{"qfp":2},static,0,[{"x":16510.76;"y":87983.05;"z":12029.3;"pitch":0;"yaw":0;"roll":0}]
200,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_200,,{},static,0,[{"x":19221.99;"y":78251;"z":11492.45;"pitch":0;"yaw":0;"roll":0}]
205,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_205,,{},static,0,[{"x":46746.04;"y":38322.13;"z":16589.82;"pitch":0;"yaw":0;"roll":0}]
393,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_393,,{},static,0,[{"x":50038.2;"y":71274.63;"z":18467.78;"pitch":0;"yaw":0;"roll":0}]
653,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_653,,{},static,0,[{"x":50130.32;"y":70804.81;"z":18463.67;"pitch":0;"yaw":0;"roll":0}]
1403,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_1403,,{},static,0,[{"x":15305.48;"y":68742.23;"z":123.12;"pitch":0;"yaw":0;"roll":0}]
2603,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_2603,,{},static,0,[{"x":28280.46;"y":43857.09;"z":14017.16;"pitch":0;"yaw":0;"roll":0}]
3567,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_3567,,{},static,0,[{"x":66444.99;"y":54478.08;"z":20114.49;"pitch":0;"yaw":0;"roll":0}]
14669,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_14669,,{},static,0,[{"x":28174.49;"y":43980.77;"z":14016.73;"pitch":0;"yaw":0;"roll":0}]
19927,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_19927,,{},static,0,[{"x":14918.36;"y":84224.72;"z":11836.52;"pitch":0;"yaw":0;"roll":0}]
19931,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_19931,,{},static,0,[{"x":49598.32;"y":70918.14;"z":18468.55;"pitch":0;"yaw":0;"roll":0}]
20066,-1,2,logicGrid,LogicGrid,World / Verdant Glen / StaticPuzzle / LogicGrid_20066,,{},static,0,[{"x":28073.27;"y":44105.22;"z":14016.73;"pitch":0;"yaw":0;"roll":0}]
42200,10770,2,monolithFragment,MonolithFragment,World / Verdant Glen / StaticPuzzle / Monolith / MonolithFragment_42200,,{},static,0,[{"x":36859.37;"y":56370.2;"z":6616.02;"pitch":0;"yaw":0;"roll":0};{"x":48552.77;"y":55762.91;"z":15302.64;"pitch":0;"yaw":29.42;"roll":0}]
42201,10770,2,monolithFragment,MonolithFragment,World / Verdant Glen / StaticPuzzle / Monolith / MonolithFragment_42201,,{},static,0,[{"x":38172.04;"y":83678.99;"z":11530.38;"pitch":0;"yaw":0;"roll":0};{"x":48552.77;"y":55762.91;"z":15302.64;"pitch":0;"yaw":29.42;"roll":0}]
42202,10770,2,monolithFragment,MonolithFragment,World / Verdant Glen / StaticPuzzle / Monolith / MonolithFragment_42202,,{},static,0,[{"x":50424.11;"y":82132.96;"z":14724.3;"pitch":0;"yaw":0;"roll":0};{"x":48552.77;"y":55762.91;"z":15302.64;"pitch":0;"yaw":29.42;"roll":0}]
42203,10770,2,monolithFragment,MonolithFragment,World / Verdant Glen / StaticPuzzle / Monolith / MonolithFragment_42203,,{},static,0,[{"x":28615.89;"y":43673.89;"z":13962.96;"pitch":0;"yaw":0;"roll":0};{"x":48552.77;"y":55762.91;"z":15302.64;"pitch":0;"yaw":29.42;"roll":0}]
