id,zone,ptype
18943,5,musicGrid
18944,6,musicGrid
18945,4,musicGrid
18946,4,musicGrid
18947,4,musicGrid
18950,6,musicGrid
18951,4,musicGrid
18952,6,musicGrid
18953,6,musicGrid
18954,4,musicGrid
18955,6,musicGrid
18956,6,musicGrid
18957,4,musicGrid
18958,6,musicGrid
18959,5,musicGrid
18960,6,musicGrid
18961,3,musicGrid
18962,3,musicGrid
18963,4,musicGrid
18964,6,musicGrid
18965,3,musicGrid
18966,6,musicGrid
18967,6,musicGrid
18968,4,musicGrid
18969,6,musicGrid
18970,6,musicGrid
18971,4,musicGrid
18972,4,musicGrid
19000,4,musicGrid
19002,6,musicGrid
19003,6,musicGrid
19004,6,musicGrid
19005,6,musicGrid
19007,6,musicGrid
19010,4,musicGrid
19011,5,musicGrid
19013,6,musicGrid
19014,6,musicGrid
19015,5,musicGrid
19016,5,musicGrid
19017,5,musicGrid
19018,4,musicGrid
19019,4,musicGrid
19020,6,musicGrid
19021,6,musicGrid
19022,6,musicGrid
19023,6,musicGrid
19024,6,musicGrid
19025,5,musicGrid
19026,4,musicGrid
19028,6,musicGrid
19029,6,musicGrid
19031,4,musicGrid
19032,4,musicGrid
19033,5,musicGrid
19034,5,musicGrid
19052,6,logicGrid
19053,6,logicGrid
19054,6,logicGrid
19055,6,logicGrid
19057,5,hiddenCube
19058,4,hiddenCube
19059,4,hiddenCube
19060,4,hiddenCube
19061,4,hiddenCube
19062,4,hiddenCube
19063,4,hiddenCube
19064,4,hiddenCube
19065,4,hiddenCube
19066,4,hiddenCube
19067,4,lightPattern
19068,3,racingBallCourse
19069,4,racingBallCourse
19070,4,racingBallCourse
19071,4,racingBallCourse
19072,4,racingBallCourse
19073,4,racingBallCourse
19074,4,racingBallCourse
19075,3,racingBallCourse
19076,4,hiddenRing
19077,4,racingBallCourse
19078,4,hiddenRing
19079,4,hiddenRing
19080,3,racingBallCourse
19081,5,racingBallCourse
19082,4,hiddenRing
19083,4,hiddenRing
19084,4,hiddenRing
19085,3,hiddenRing
19086,4,hiddenRing
19087,4,hiddenRing
19088,4,hiddenRing
19089,4,hiddenRing
19090,4,hiddenRing
19091,4,hiddenRing
19092,3,hiddenRing
19093,4,hiddenRing
19094,4,hiddenRing
19096,4,followTheShiny
19767,6,logicGrid
19768,6,logicGrid
19769,4,logicGrid
19770,6,logicGrid
19771,3,logicGrid
19774,4,logicGrid
19783,4,logicGrid
19788,6,logicGrid
19790,6,logicGrid
19791,6,logicGrid
19792,6,logicGrid
19793,6,logicGrid
19797,3,logicGrid
19798,3,logicGrid
19800,6,completeThePattern
19804,2,logicGrid
19805,3,completeThePattern
19810,5,logicGrid
19811,5,logicGrid
19812,5,logicGrid
19813,6,logicGrid
19815,2,logicGrid
19831,5,viewfinder
19832,4,racingRingCourse
19833,4,racingRingCourse
19834,4,racingRingCourse
19835,4,racingRingCourse
19836,4,racingRingCourse
19837,5,racingRingCourse
19838,4,racingRingCourse
19839,5,racingRingCourse
19843,5,logicGrid
19844,5,logicGrid
19865,5,logicGrid
19866,6,completeThePattern
19903,3,logicGrid
19934,3,logicGrid
19936,5,logicGrid
19937,4,logicGrid
19938,5,logicGrid
19939,6,logicGrid
19940,5,logicGrid
19941,4,logicGrid
19942,2,completeThePattern
19943,5,completeThePattern
19944,2,completeThePattern
19945,3,completeThePattern
19946,2,completeThePattern
19947,2,completeThePattern
19948,2,completeThePattern
19949,4,completeThePattern
19950,3,completeThePattern
19951,2,completeThePattern
19952,4,completeThePattern
19953,2,completeThePattern
19955,2,completeThePattern
19956,3,logicGrid
19961,4,logicGrid
19962,2,logicGrid
19969,3,logicGrid
19973,5,logicGrid
19987,3,logicGrid
19988,3,logicGrid
20024,5,logicGrid
20081,4,viewfinder
20082,4,viewfinder
20083,4,viewfinder
20084,4,viewfinder
20085,4,hiddenArchway
20086,4,hiddenArchway
20087,4,hiddenArchway
20088,4,hiddenArchway
20089,4,seek5
20090,2,matchbox
20091,4,hiddenArchway
20092,2,hiddenCube
20093,5,viewfinder
20100,4,fractalMatch
20101,3,fractalMatch
20102,4,fractalMatch
20154,4,klotski
20155,6,klotski
20156,6,klotski
20157,5,klotski
20158,6,klotski
20159,6,klotski
20160,5,klotski
20161,5,klotski
20162,5,klotski
20163,6,klotski
20164,5,klotski
20165,6,klotski
20166,6,klotski
20167,6,klotski
20168,4,klotski
20170,5,klotski
20173,6,klotski
20176,5,klotski
20177,6,klotski
20178,6,klotski
20179,5,klotski
20180,6,klotski
20181,6,klotski
20182,5,klotski
20183,5,klotski
20184,6,klotski
20185,6,klotski
20186,5,klotski
20187,6,klotski
20188,6,klotski
20189,5,klotski
20190,6,klotski
20191,6,klotski
20192,6,klotski
20193,5,klotski
20194,6,klotski
20195,6,klotski
20196,5,klotski
20197,6,klotski
20198,5,klotski
20199,6,klotski
20200,6,klotski
20201,5,klotski
20202,5,klotski
20203,6,klotski
20204,6,klotski
20205,6,klotski
20206,5,klotski
20207,4,klotski
20208,6,klotski
20209,4,klotski
20210,6,klotski
20211,5,klotski
20212,6,klotski
20213,6,klotski
20214,5,klotski
20215,6,klotski
20216,6,klotski
20217,6,klotski
20218,6,klotski
20219,6,klotski
20220,4,klotski
20221,6,klotski
20222,6,klotski
20223,6,klotski
20224,6,klotski
20225,6,klotski
20226,6,klotski
20227,4,klotski
20228,6,klotski
20229,4,klotski
20230,6,klotski
20231,6,klotski
20232,6,klotski
20233,5,klotski
20234,6,klotski
20235,6,klotski
20236,5,klotski
20237,6,klotski
20238,6,klotski
20239,6,klotski
20240,6,klotski
20241,5,klotski
20242,6,klotski
20243,6,klotski
20244,6,klotski
20245,5,klotski
20246,6,klotski
20247,5,klotski
20248,5,klotski
20249,6,klotski
20250,4,klotski
20251,5,klotski
20252,5,klotski
20253,5,klotski
20254,6,klotski
20255,6,klotski
20256,6,klotski
20257,6,klotski
20258,6,klotski
20259,4,klotski
20260,6,klotski
20261,6,klotski
20262,6,klotski
20263,5,klotski
20264,6,klotski
20265,6,klotski
20266,6,klotski
20267,4,klotski
20268,6,klotski
20269,5,klotski
20270,6,klotski
20271,4,klotski
20272,6,klotski
20273,6,klotski
20274,6,klotski
20275,6,klotski
20276,5,klotski
20277,6,klotski
20278,6,klotski
20279,6,klotski
20280,6,klotski
20281,6,klotski
20282,6,klotski
20283,5,klotski
20284,6,klotski
20285,5,klotski
20286,6,klotski
20287,6,klotski
20288,6,klotski
20289,6,klotski
20290,6,klotski
20291,5,klotski
20292,6,klotski
20293,5,klotski
20294,6,klotski
20295,6,klotski
20296,6,klotski
20297,6,klotski
20298,6,klotski
20299,6,klotski
20300,6,klotski
20301,6,klotski
20302,6,klotski
20303,5,klotski
20304,5,klotski
20305,4,klotski
20306,5,klotski
20307,4,klotski
20308,6,klotski
20309,5,klotski
20310,6,klotski
20311,6,klotski
20312,5,klotski
20313,5,klotski
20314,6,klotski
20315,5,klotski
20316,6,klotski
20317,6,klotski
20318,4,klotski
20319,6,klotski
20320,6,klotski
20321,6,klotski
20322,6,klotski
20323,6,klotski
20324,6,klotski
20325,6,klotski
20326,6,klotski
20327,5,klotski
20328,6,klotski
20329,6,klotski
20330,6,klotski
20331,6,klotski
20332,6,klotski
20333,6,klotski
20334,6,klotski
20335,6,klotski
20336,6,klotski
20337,6,klotski
20338,6,klotski
20339,6,klotski
20340,6,klotski
20341,6,klotski
20342,6,klotski
20343,6,klotski
20344,5,klotski
20345,6,klotski
20346,6,klotski
20347,6,klotski
20348,6,klotski
20349,6,klotski
20350,6,klotski
20351,5,klotski
20352,5,klotski
20353,4,klotski
20354,6,klotski
20355,6,klotski
20356,6,klotski
20357,6,klotski
20358,5,klotski
20359,5,klotski
20360,6,klotski
20361,6,klotski
20362,6,klotski
20363,6,klotski
20364,5,klotski
20365,6,klotski
20366,5,klotski
20367,6,klotski
20368,6,klotski
20369,6,klotski
20370,6,klotski
20371,6,klotski
20372,5,klotski
20373,6,klotski
20374,6,klotski
20375,6,klotski
20376,6,klotski
20377,5,klotski
20378,6,klotski
20379,5,klotski
20380,6,klotski
20381,6,klotski
20382,5,klotski
20383,6,klotski
20384,6,klotski
20385,5,klotski
20386,6,klotski
20387,6,klotski
20388,6,klotski
20389,6,klotski
20390,6,klotski
20391,6,klotski
20392,6,klotski
20393,6,klotski
20394,4,klotski
20395,6,klotski
20396,5,klotski
20397,6,klotski
20398,5,klotski
20399,6,klotski
20400,5,klotski
20401,6,klotski
20402,6,klotski
20403,5,klotski
20404,6,klotski
20405,6,klotski
20406,5,klotski
20407,6,klotski
20408,6,klotski
20409,6,klotski
20410,5,klotski
20411,6,klotski
20412,5,klotski
20413,6,klotski
20414,6,klotski
20415,6,klotski
20416,6,klotski
20417,6,klotski
20418,6,klotski
20419,6,klotski
20420,6,klotski
20421,6,klotski
20422,6,klotski
20423,5,klotski
20424,6,klotski
20425,6,klotski
20426,6,klotski
20427,5,klotski
20428,6,klotski
20429,6,klotski
20430,6,klotski
20431,4,klotski
20432,5,klotski
20433,6,klotski
20434,5,klotski
20435,6,klotski
20436,6,klotski
20437,5,klotski
20438,6,klotski
20439,6,klotski
20440,6,klotski
20441,6,klotski
20442,5,klotski
20443,6,klotski
20444,6,klotski
20445,6,klotski
20446,5,klotski
20447,5,klotski
20448,6,klotski
20449,6,klotski
20450,6,klotski
20451,6,klotski
20452,5,klotski
20453,5,klotski
20454,6,klotski
20455,6,klotski
20456,6,klotski
20457,6,klotski
20458,4,klotski
20459,6,klotski
20460,5,klotski
20461,5,klotski
20462,6,klotski
20463,6,klotski
20464,6,klotski
20465,5,klotski
20466,5,klotski
20467,4,klotski
20468,6,klotski
20469,6,klotski
20470,6,klotski
20471,6,klotski
20472,6,klotski
20473,6,klotski
20474,5,klotski
20475,6,klotski
20476,5,klotski
20477,6,klotski
20478,6,klotski
20479,6,klotski
20480,6,klotski
20481,5,klotski
20482,5,klotski
20483,6,klotski
20484,5,klotski
20485,4,klotski
20486,6,klotski
20487,6,klotski
20488,4,klotski
20489,6,klotski
20490,6,klotski
20491,5,klotski
20492,5,klotski
20493,6,klotski
20494,5,klotski
20495,6,klotski
20496,4,klotski
20497,4,klotski
20498,6,klotski
20499,6,klotski
20500,6,klotski
20501,6,klotski
20502,6,klotski
20503,5,klotski
20504,6,klotski
20505,5,klotski
20506,6,klotski
20507,6,klotski
20508,6,klotski
20509,6,klotski
20510,6,klotski
20511,6,klotski
20512,6,klotski
20513,6,klotski
20514,5,klotski
20515,6,klotski
20516,5,klotski
20517,6,klotski
20518,5,klotski
20519,6,klotski
20520,5,klotski
20521,6,klotski
20522,4,klotski
20523,5,klotski
20524,6,klotski
20525,6,klotski
20526,6,klotski
20527,6,klotski
20528,6,klotski
20529,6,klotski
20530,6,klotski
20531,6,klotski
20532,5,klotski
20533,5,klotski
20534,5,klotski
20535,6,klotski
20536,6,klotski
20537,6,klotski
20538,6,klotski
20539,6,klotski
20540,6,klotski
20541,6,klotski
20542,6,klotski
20543,6,klotski
20544,5,klotski
20545,6,klotski
20546,6,klotski
20547,6,klotski
20548,5,klotski
20549,5,klotski
20550,6,klotski
20551,6,klotski
20552,5,klotski
20553,6,klotski
20554,6,klotski
20555,6,klotski
20556,6,klotski
20557,6,klotski
20558,5,klotski
20559,6,klotski
20560,6,klotski
20561,5,klotski
20562,5,klotski
20563,5,klotski
20564,6,klotski
20565,6,klotski
20566,5,klotski
20567,6,klotski
20568,5,klotski
20569,6,klotski
20570,6,klotski
20571,6,klotski
20572,6,klotski
20573,6,klotski
20574,6,klotski
20575,5,klotski
20576,4,klotski
20577,6,klotski
20578,6,klotski
20579,6,klotski
20580,5,klotski
20581,6,klotski
20582,5,klotski
20583,6,klotski
20584,5,klotski
20585,6,klotski
20586,5,klotski
20587,6,klotski
20588,5,klotski
20589,6,klotski
20590,5,klotski
20591,6,klotski
20592,6,klotski
20593,6,klotski
20594,4,klotski
20595,6,klotski
20596,5,klotski
20597,6,klotski
20598,6,klotski
20599,5,klotski
20600,4,klotski
20601,6,klotski
20602,6,klotski
20603,6,klotski
20604,6,klotski
20605,6,klotski
20606,6,klotski
20607,6,klotski
20608,6,klotski
20609,5,klotski
20610,6,klotski
20611,6,klotski
20612,6,klotski
20613,6,klotski
20614,6,klotski
20615,6,klotski
20616,6,klotski
20617,4,klotski
20618,5,klotski
20619,6,klotski
20620,6,klotski
20621,6,klotski
20622,5,klotski
20623,6,klotski
20624,6,klotski
20625,6,klotski
20626,6,klotski
20627,6,klotski
20628,6,klotski
20629,6,klotski
20630,6,klotski
20631,6,klotski
20632,6,klotski
20633,5,klotski
20634,6,klotski
20635,6,klotski
20636,6,klotski
20637,5,klotski
20638,6,klotski
20639,5,klotski
20640,6,klotski
20641,4,klotski
20642,6,klotski
20643,5,klotski
20644,6,klotski
20645,6,klotski
20646,6,klotski
20647,5,klotski
20648,6,klotski
20649,6,klotski
20650,6,klotski
20651,6,klotski
20652,5,klotski
20653,6,klotski
20654,5,klotski
20655,6,klotski
20656,5,klotski
20657,6,klotski
20658,5,klotski
20659,5,klotski
20660,6,klotski
20661,6,klotski
20662,6,klotski
20663,6,klotski
20664,5,klotski
20665,5,klotski
20666,6,klotski
20667,6,klotski
20668,6,klotski
20669,6,klotski
20670,6,klotski
20671,6,klotski
20704,6,lockpick
20705,5,lockpick
20706,4,lockpick
20707,4,lockpick
20708,5,lockpick
20709,4,lockpick
20710,6,lockpick
20711,6,lockpick
20712,5,lockpick
20713,6,lockpick
20714,4,lockpick
20715,4,lockpick
20716,6,lockpick
20718,6,lockpick
20719,6,lockpick
20723,4,lockpick
20725,4,lockpick
20726,6,lockpick
20727,3,lockpick
20728,6,lockpick
20729,6,lockpick
20730,6,lockpick
20731,4,lockpick
20732,6,lockpick
20733,6,lockpick
20734,4,lockpick
20735,4,lockpick
20736,6,lockpick
20737,6,lockpick
20738,5,lockpick
20739,6,lockpick
20740,6,lockpick
20741,5,lockpick
20742,4,lockpick
20743,6,lockpick
20744,6,lockpick
20745,4,lockpick
20746,4,lockpick
20747,6,lockpick
20748,5,lockpick
20749,4,lockpick
20750,4,lockpick
20751,6,lockpick
20752,4,lockpick
20753,4,lockpick
20754,5,lockpick
20755,6,lockpick
20756,6,lockpick
20757,5,lockpick
20758,4,lockpick
20759,6,lockpick
20760,4,lockpick
20761,3,lockpick
20762,5,lockpick
20763,4,lockpick
20764,4,lockpick
20765,3,lockpick
20766,4,lockpick
20767,6,lockpick
20768,6,lockpick
20769,6,lockpick
20770,6,lockpick
20771,6,lockpick
20772,4,lockpick
20773,6,lockpick
20774,4,lockpick
20775,6,lockpick
20776,5,lockpick
20777,4,lockpick
20778,4,lockpick
20779,5,lockpick
20780,4,lockpick
20781,6,lockpick
20782,6,lockpick
20783,4,lockpick
20784,4,lockpick
20789,4,lockpick
20790,4,lockpick
20791,4,lockpick
20792,5,lockpick
20793,4,lockpick
20794,4,lockpick
20795,4,lockpick
20796,4,lockpick
20797,4,lockpick
20798,4,lockpick
20799,4,lockpick
20800,6,lockpick
20801,5,lockpick
20802,4,lockpick
20803,4,lockpick
20804,4,lockpick
20805,4,lockpick
20806,4,lockpick
20807,4,lockpick
20808,4,lockpick
20809,3,lockpick
20810,4,lockpick
20811,6,lockpick
20812,4,lockpick
20813,4,lockpick
20814,5,lockpick
20815,6,lockpick
20816,5,lockpick
20817,4,lockpick
20818,5,lockpick
20819,4,lockpick
20820,5,lockpick
20821,4,lockpick
20822,4,lockpick
20823,4,lockpick
20824,4,lockpick
20825,4,lockpick
20826,4,lockpick
20827,4,lockpick
20828,6,lockpick
20829,4,lockpick
20830,6,lockpick
20831,5,lockpick
20832,6,lockpick
20833,6,lockpick
20834,5,lockpick
20835,4,lockpick
20836,5,lockpick
20837,4,lockpick
20838,6,lockpick
20839,4,lockpick
20840,4,lockpick
20841,4,lockpick
20842,4,lockpick
20843,4,lockpick
20844,6,lockpick
20845,4,lockpick
20846,5,lockpick
20847,6,lockpick
20848,4,lockpick
20849,6,lockpick
20850,6,lockpick
20851,4,lockpick
20852,4,lockpick
20853,5,lockpick
20854,4,lockpick
20855,4,lockpick
20856,5,lockpick
20857,6,lockpick
20858,6,lockpick
20859,4,lockpick
20860,6,lockpick
20861,6,lockpick
20862,4,lockpick
20863,5,lockpick
20864,4,lockpick
20865,4,lockpick
20866,4,lockpick
20867,5,lockpick
20868,6,lockpick
20869,4,lockpick
20870,4,lockpick
20871,4,lockpick
20872,5,lockpick
20873,4,lockpick
20874,3,lockpick
20875,5,lockpick
20876,4,lockpick
20877,5,lockpick
20878,4,lockpick
20879,6,lockpick
20880,4,lockpick
20881,4,lockpick
20882,4,lockpick
20883,6,lockpick
20884,4,lockpick
20885,5,lockpick
20886,6,lockpick
20887,4,lockpick
20888,3,lockpick
20889,4,lockpick
20890,3,lockpick
20891,4,lockpick
20892,4,lockpick
20893,6,lockpick
20894,4,lockpick
20895,4,lockpick
20896,3,lockpick
20897,6,lockpick
20898,5,lockpick
20899,6,lockpick
20900,4,lockpick
20901,4,lockpick
20902,5,lockpick
20903,4,lockpick
20904,4,lockpick
20905,4,lockpick
20906,6,lockpick
20907,4,lockpick
20908,5,lockpick
20909,4,lockpick
20910,4,lockpick
20911,6,lockpick
20912,6,lockpick
20913,4,lockpick
20914,6,lockpick
20915,4,lockpick
20916,6,lockpick
20917,4,lockpick
20918,6,lockpick
20919,4,lockpick
20920,4,lockpick
20921,4,lockpick
20922,6,lockpick
20923,6,lockpick
20924,4,lockpick
20925,3,lockpick
20926,5,lockpick
20927,4,lockpick
20928,6,lockpick
20929,4,lockpick
20930,6,lockpick
20931,4,lockpick
20932,6,lockpick
20933,6,lockpick
20934,4,lockpick
20935,6,lockpick
20936,5,lockpick
20937,3,lockpick
20938,4,lockpick
20939,4,lockpick
20940,4,lockpick
20941,4,lockpick
20942,3,lockpick
20943,4,lockpick
20944,6,lockpick
20945,4,lockpick
20946,4,lockpick
20947,4,lockpick
20948,5,lockpick
20949,5,lockpick
20950,4,lockpick
20951,4,lockpick
20952,5,lockpick
20953,4,lockpick
20954,4,lockpick
20955,4,lockpick
20956,4,lockpick
20957,4,lockpick
20958,4,lockpick
20959,4,lockpick
20960,4,lockpick
20961,6,lockpick
20962,5,lockpick
20963,4,lockpick
20964,4,lockpick
20965,5,lockpick
20966,4,lockpick
20967,4,lockpick
20968,5,lockpick
20969,6,lockpick
20970,4,lockpick
20971,4,lockpick
20972,6,lockpick
20973,4,lockpick
20974,4,lockpick
20975,6,lockpick
20976,4,lockpick
20977,4,lockpick
20978,4,lockpick
20979,5,lockpick
20980,4,lockpick
20981,6,lockpick
20982,4,lockpick
20983,4,lockpick
20984,4,lockpick
20985,6,lockpick
20986,4,lockpick
20987,6,lockpick
20988,6,lockpick
20989,6,lockpick
20990,4,lockpick
20991,4,lockpick
20992,4,lockpick
20993,4,lockpick
20994,4,lockpick
20995,6,lockpick
20996,4,lockpick
20997,4,lockpick
20998,6,lockpick
20999,4,lockpick
21000,6,lockpick
21001,4,lockpick
21002,4,lockpick
21003,4,lockpick
21004,6,lockpick
21005,6,lockpick
21006,4,lockpick
21007,5,lockpick
21008,5,lockpick
21009,4,lockpick
21010,4,lockpick
21011,4,lockpick
21012,6,lockpick
21013,6,lockpick
21014,4,lockpick
21015,4,lockpick
21016,4,lockpick
21017,4,lockpick
21018,6,lockpick
21019,4,lockpick
21020,6,lockpick
21021,4,lockpick
21022,6,lockpick
21023,4,lockpick
21024,4,lockpick
21025,4,lockpick
21026,4,lockpick
21027,3,lockpick
21028,6,lockpick
21029,5,lockpick
21030,6,lockpick
21031,5,lockpick
21032,6,lockpick
21033,6,lockpick
21034,6,lockpick
21035,4,lockpick
21036,4,lockpick
21037,4,lockpick
21038,6,lockpick
21039,5,lockpick
21040,4,lockpick
21041,4,lockpick
21042,4,lockpick
21043,5,lockpick
21044,6,lockpick
21045,4,lockpick
21046,4,lockpick
21047,4,lockpick
21048,6,lockpick
21049,6,lockpick
21050,4,lockpick
21051,6,lockpick
21052,6,lockpick
21053,4,lockpick
21054,5,lockpick
21055,4,lockpick
21056,4,lockpick
21057,5,lockpick
21058,6,lockpick
21059,4,lockpick
21060,5,lockpick
21076,3,match3
21077,2,match3
21078,2,match3
21079,2,match3
21080,3,match3
21081,2,match3
21082,2,match3
21083,2,match3
21084,2,match3
21085,2,match3
21086,2,match3
21090,3,match3
21091,4,match3
21092,4,match3
21093,3,match3
21094,2,match3
21095,2,match3
21096,3,match3
21097,4,match3
21098,3,match3
21099,2,match3
21100,3,match3
21101,2,match3
21102,2,match3
21103,2,match3
21104,4,match3
21105,2,match3
21106,2,match3
21107,2,match3
21108,4,match3
21109,2,match3
21110,2,match3
21111,2,match3
21112,2,match3
21113,2,match3
21114,3,match3
21115,2,match3
21116,4,match3
21117,4,match3
21118,3,match3
21119,2,match3
21120,3,match3
21121,2,match3
21122,3,match3
21123,2,match3
21124,2,match3
21125,2,match3
21126,4,match3
21127,2,match3
21128,2,match3
21129,3,match3
21130,2,match3
21131,2,match3
21132,2,match3
21133,3,match3
21134,2,match3
21135,2,match3
21136,2,match3
21137,2,match3
21138,2,match3
21139,4,match3
21140,2,match3
21141,2,match3
21142,2,match3
21143,2,match3
21144,2,match3
21145,2,match3
21146,2,match3
21147,2,match3
21148,4,match3
21149,2,match3
21150,2,match3
21151,3,match3
21152,4,match3
21153,3,match3
21154,4,match3
21155,2,match3
21156,2,match3
21157,4,match3
21158,2,match3
21159,3,match3
21160,2,match3
21161,2,match3
21162,2,match3
21163,2,match3
21164,4,match3
21165,3,match3
21166,2,match3
21167,2,match3
21168,3,match3
21169,2,match3
21170,2,match3
21171,2,match3
21172,3,match3
21173,4,match3
21174,4,match3
21175,4,match3
21176,2,match3
21177,2,match3
21178,2,match3
21179,2,match3
21180,2,match3
21181,2,match3
21182,2,match3
21183,3,match3
21184,2,match3
21185,2,match3
21186,4,match3
21187,2,match3
21188,2,match3
21189,3,match3
21190,2,match3
21191,2,match3
21192,2,match3
21193,3,match3
21194,2,match3
21195,2,match3
21196,2,match3
21197,2,match3
21198,3,match3
21199,2,match3
21200,2,match3
21201,2,match3
21202,3,match3
21203,2,match3
21204,2,match3
21205,2,match3
21206,2,match3
21207,3,match3
21208,4,match3
21209,2,match3
21210,3,match3
21211,3,match3
21212,2,match3
21213,2,match3
21214,3,match3
21215,2,match3
21216,2,match3
21217,2,match3
21218,2,match3
21219,2,match3
21220,2,match3
21221,2,match3
21222,2,match3
21223,2,match3
21224,2,match3
21225,2,match3
21226,2,match3
21227,3,match3
21228,3,match3
21229,3,match3
21230,2,match3
21231,4,match3
21232,2,match3
21233,2,match3
21234,4,match3
21235,2,match3
21236,2,match3
21237,2,match3
21238,2,match3
21239,2,match3
21240,2,match3
21241,2,match3
21242,2,match3
21243,2,match3
21244,3,match3
21245,3,match3
21246,2,match3
21247,2,match3
21248,2,match3
21249,3,match3
21250,3,match3
21251,2,match3
21252,2,match3
21253,3,match3
21254,2,match3
21255,2,match3
21256,2,match3
21257,2,match3
21258,2,match3
21259,3,match3
21260,2,match3
21261,2,match3
21262,2,match3
21263,2,match3
21264,2,match3
21265,2,match3
21266,2,match3
21267,3,match3
21268,2,match3
21269,3,match3
21270,2,match3
21271,2,match3
21272,2,match3
21273,2,match3
21274,3,match3
21275,2,match3
21276,2,match3
21277,2,match3
21278,2,match3
21279,3,match3
21280,3,match3
21281,2,match3
21282,2,match3
21283,2,match3
21284,3,match3
21285,2,match3
21286,2,match3
21287,2,match3
21288,2,match3
21289,2,match3
21290,2,match3
21291,3,match3
21292,2,match3
21293,4,match3
21294,3,match3
21295,2,match3
21296,2,match3
21297,2,match3
21298,2,match3
21299,3,match3
21300,2,match3
21301,3,match3
21302,2,match3
21303,2,match3
21304,4,match3
21305,3,match3
21306,2,match3
21307,2,match3
21308,3,match3
21309,2,match3
21310,2,match3
21311,3,match3
21312,2,match3
21313,2,match3
21314,2,match3
21315,2,match3
21316,3,match3
21317,2,match3
21318,2,match3
21319,2,match3
21320,4,match3
21321,3,match3
21322,3,match3
21323,2,match3
21324,2,match3
21325,2,match3
21326,3,match3
21327,2,match3
21328,2,match3
21329,3,match3
21330,2,match3
21331,2,match3
21332,2,match3
21333,2,match3
21334,2,match3
21335,3,match3
21336,2,match3
21337,2,match3
21338,4,match3
21339,2,match3
21340,4,match3
21341,2,match3
21342,2,match3
21343,2,match3
21344,2,match3
21345,3,match3
21346,2,match3
21347,3,match3
21348,3,match3
21349,2,match3
21350,4,match3
21351,2,match3
21352,2,match3
21353,2,match3
21354,2,match3
21355,2,match3
21356,2,match3
21357,4,match3
21358,2,match3
21359,3,match3
21360,4,match3
21361,2,match3
21362,2,match3
21363,2,match3
21364,2,match3
21365,2,match3
21366,2,match3
21367,2,match3
21368,2,match3
21369,4,match3
21370,4,match3
21371,2,match3
21372,2,match3
21373,4,match3
21374,4,match3
21375,2,match3
21376,4,match3
21377,2,match3
21378,2,match3
21379,3,match3
21380,2,match3
21381,2,match3
21382,2,match3
21383,2,match3
21384,2,match3
21385,2,match3
21386,2,match3
21387,2,match3
21388,2,match3
21389,2,match3
21390,2,match3
21391,2,match3
21392,3,match3
21393,2,match3
21394,2,match3
21395,4,match3
21396,2,match3
21397,3,match3
21398,2,match3
21399,2,match3
21400,2,match3
21401,2,match3
21402,3,match3
21403,2,match3
21404,2,match3
21405,2,match3
21406,2,match3
21407,2,match3
21408,3,match3
21409,2,match3
21410,2,match3
21411,2,match3
21412,2,match3
21413,2,match3
21414,2,match3
21415,2,match3
21416,2,match3
21417,2,match3
21418,2,match3
21419,2,match3
21420,3,match3
21421,2,match3
21422,2,match3
21423,2,match3
21424,3,match3
21425,2,match3
21426,2,match3
21427,4,match3
21428,4,match3
21429,2,match3
21430,2,match3
21431,2,match3
21432,4,match3
21433,2,match3
21434,2,match3
21435,2,match3
21436,3,match3
21437,2,match3
21438,2,match3
21439,3,match3
21440,2,match3
21441,2,match3
21442,2,match3
21443,2,match3
21444,2,match3
21445,4,match3
21446,4,match3
21447,2,match3
21448,2,match3
21449,2,match3
21450,4,match3
21451,2,match3
21452,2,match3
21453,4,match3
21454,2,match3
21455,4,match3
21456,2,match3
21457,3,match3
21458,2,match3
21459,4,match3
21460,2,match3
21461,3,match3
21462,2,match3
21463,2,match3
21464,4,match3
21465,2,match3
21466,2,match3
21467,2,match3
21468,2,match3
21469,2,match3
21470,2,match3
21471,2,match3
21472,2,match3
21473,3,match3
21474,2,match3
21475,3,match3
21476,2,match3
21477,2,match3
21478,2,match3
21479,2,match3
21480,2,match3
21481,2,match3
21482,3,match3
21483,4,match3
21484,2,match3
21485,2,match3
21486,2,match3
21487,2,match3
21488,2,match3
21489,2,match3
21490,2,match3
21491,3,match3
21492,4,match3
21493,2,match3
21494,2,match3
21495,4,match3
21496,2,match3
21497,3,match3
21498,2,match3
21499,2,match3
21500,2,match3
21501,3,match3
21502,2,match3
21503,2,match3
21504,2,match3
21505,2,match3
21506,2,match3
21507,2,match3
21508,2,match3
21509,3,match3
21510,2,match3
21511,2,match3
21512,3,match3
21513,2,match3
21514,2,match3
21515,2,match3
21516,2,match3
21517,2,match3
21518,2,match3
21519,3,match3
21520,4,match3
21521,2,match3
21522,2,match3
21523,2,match3
21524,2,match3
21525,2,match3
21526,2,match3
21527,2,match3
21528,4,match3
21529,3,match3
21530,2,match3
21531,2,match3
21532,2,match3
21533,4,match3
21534,3,match3
21535,2,match3
21536,3,match3
21537,2,match3
21538,2,match3
21539,4,match3
21540,2,match3
21541,3,match3
21542,2,match3
21543,2,match3
21544,2,match3
21545,4,match3
21546,2,match3
21547,2,match3
21548,2,match3
21549,2,match3
21550,2,match3
21551,2,match3
21552,2,match3
21553,2,match3
21554,2,match3
21555,3,match3
21556,2,match3
21557,3,match3
