zoneIndex,x,y,z,localID,ptype
5,-75699.4,36263,12763.11,BP_RuneAnimated_C--Will--OLPLCMWJEZAAPTPESTWNBJCBLROM--1673394532--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_945,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56520.2,74384.24,6185.92,BP_RuneAnimated_C--Will--OOATKJFKHKQQKRCESGFRGRMAAJBE--1673397776--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1432,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-61008,26549.89,11375.96,BP_RuneAnimated_C--Will--OTUFHJBSJMEOSAFSMTADEKILXCMQ--1673386879--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_55,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56373.49,58242,9371.99,BP_RuneAnimated_C--Will--OVDXSEWXJVDXFYUONNNCKXEGMTJO--1673394801--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_971,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64091.86,74146.48,9796.29,BP_RuneAnimated_C--Will--OVSCEKZFEGZLQCSYMFIXVXHAVEAL--1673395162--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1018,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68107.35,61272.12,9988.88,BP_RuneAnimated_C--Will--OYGJEKOSZENGDWVRJFHBLHZMAGVE--1673394289--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_901,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-83581.59,20461.49,11041.54,BP_RuneAnimated_C--Will--OZMWCIWEYWMBQOGUKMZGKKLYJRNF--1673395827--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1109,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-65657.48,57904.44,11471.85,BP_RuneAnimated_C--Will--OZWAWNYECGRHSXDXCXXZTOULQQJR--1673397959--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1450,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-75066.56,31392.56,9942.01,BP_RuneAnimated_C--Will--PACCDTRORALVNKVPLUMOZHKGROJN--1673395913--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1126,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-59885.11,64818.34,9937.12,BP_RuneAnimated_C--Will--PGOFQCNXWLRYTSZWQXYPWVMMBNNS--1673393157--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_758,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-54629.34,39578.35,11375.97,BP_RuneAnimated_C--Will--PGZJSSUMQIJJXOHQGBLUGNJSDPUB--1673396377--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1195,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-65096.43,55862.2,11845.54,BP_RuneAnimated_C--Will--PHMBNFEIVYSGIDOUKIMSYUOGKYON--1673390192--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_450,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-73027.91,28481.84,10192.28,BP_RuneAnimated_C--Will--PIXYNJXRBHPXZMDHKPXGZXDIWPTQ--1673389651--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_371,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-66885.62,31132.07,10519.07,BP_RuneAnimated_C--Will--PKEIWSOCNBQNLEPIINDEJLKFFQIS--1673393992--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_865,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-96729.78,44647.86,11059.34,BP_RuneAnimated_C--Will--PLKJCCNANVQWEQQXBOOFDRLPFGUM--1673398330--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1542,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-80388.89,56076.11,11497.68,BP_RuneAnimated_C--Will--PMRSUAPJZRFIXFUWTHUGPNDATAZF--1673388328--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_186,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-71926.63,37381.37,11449.98,BP_RuneAnimated_C--Will--PMZSEIBSXWBEMJUXYMXHTUIYKEPU--1673393268--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_775,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58179.38,50479.93,12631.19,BP_RuneAnimated_C--Will--PNZUKNNORDIDZHHMWTEPLBBBHPLK--1673386650--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_23,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56218.54,39511.89,11553.39,BP_RuneAnimated_C--Will--POWMLHEFQWNANIHNSOSGMNGHSMOP--1673397250--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1350,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-89444.2,39085.91,14044.85,BP_RuneAnimated_C--Will--POWUWZWQZVALXCZZBSXPMXZKQRKE--1673397147--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1335,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-65640.23,41374.02,11905.7,BP_RuneAnimated_C--Will--PPTQHEVBXTMYYVWFACANPLSFDOZI--1673388777--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_239,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-70429.88,65795.14,11302.76,BP_RuneAnimated_C--Will--PULDLGZEYNFQTFPIOGTJDCXICFRM--1673389177--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_303,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-77928.13,47002.24,11168.53,BP_RuneAnimated_C--Will--PVDSJHEAWZOPLRHPJITRVLVLHREJ--1673394458--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_934,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-87142,51877.55,13244,BP_RuneAnimated_C--Will--PVJSMKTPZIALWVKKDIBHNGRECNQB--1673398684--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1606,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-85085.76,54526.45,12378.49,BP_RuneAnimated_C--Will--PVXPMQFBHVMBUCNRRXTTCFRCOSSY--1673399304--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1709,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-92523.17,42949.91,11715.96,BP_RuneAnimated_C--Will--PWMQLLCUGQZUBTTVKZWZPKVXXRKV--1673389464--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_350,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-52091.55,52352.08,9822.32,BP_RuneAnimated_C--Will--PZSRKTYBZMHVXJCTNMEBXUQLFPFW--1673386727--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_32,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-91151.47,54204.21,12498.67,BP_RuneAnimated_C--Will--QABNLTFHQPCNGYHEPJNMOOBOZGFN--1673398779--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1626,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64953.98,26561.67,11033.05,BP_RuneAnimated_C--Will--QAEDJLGFUSADBFPGHRKOBWDVVDIH--1673393759--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_829,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-77826.17,36683.09,12538.41,BP_RuneAnimated_C--Will--QBSNPCVIZZMMOJYRWYSGUBWSDCFA--1673397212--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1344,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-66609.26,52036.11,12091.59,BP_RuneAnimated_C--Will--QCRZVCUTNCAUTRYZHERGWLCWSKCV--1673386524--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_9,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-96885.33,37757.96,11067.05,BP_RuneAnimated_C--Will--QCSOFNSCKEFXLFLDDFKDJKFKETFM--1673398203--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1509,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-63063.25,61832.16,11904.45,BP_RuneAnimated_C--Will--QDMULMBCGDYNNVXOENHNPSTTWYGX--1673389280--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_326,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64234.73,38105.55,10756.5,BP_RuneAnimated_C--Will--QEVDEZTWBHJIGFQWZNKACYOSJWUP--1673395706--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1097,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-76746.95,66588.21,10933.89,BP_RuneAnimated_C--Will--QGXNJNJCPXQCBAXEBXQNFNIWZIGD--1673396854--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1279,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-61470.68,71115.74,9202.68,BP_RuneAnimated_C--Will--QIQVGTBOZTOHZIFAERXHIGQZNELU--1673390011--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_426,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-95950.56,35663.25,12348.34,BP_RuneAnimated_C--Will--QIWXRWRMLHUDOHXKYTFJJHNMOYQU--1673398223--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1515,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-81872.87,39044.96,12425.24,BP_RuneAnimated_C--Will--QMYDXNANDTFKEXUIEUPDHWHIRXWT--1673397197--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1341,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55231.6,64458.13,9860.65,BP_RuneAnimated_C--Will--QOCWGZIWKTBHIHNLJWTMXBHSGBDA--1673389838--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_400,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-86267.2,53366.36,13255.33,BP_RuneAnimated_C--Will--QOQUPJIGIEQYHYHKWMFARYAGSDXB--1673398097--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1478,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-71452.23,26819.41,11028.14,BP_RuneAnimated_C--Will--QTEJINEEXNMKIRMDSCLTMTMVFHNP--1673396152--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1151,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55432.27,47043.39,12661.99,BP_RuneAnimated_C--Will--QTRSTTPSVZKGOZXHNQWOUOTUVJDB--1673397374--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1368,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-76851.73,57155.25,9686.96,BP_RuneAnimated_C--Will--QUADROPBRFLRJFMZZDERWJGVSZCV--1673391860--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_640,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-68441.45,42159.23,10834.17,BP_RuneAnimated_C--Will--QUCSUCZEWLVXEBXKSMPLDDGXNDST--1673388766--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_236,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-76928.05,49716.45,10576.18,BP_RuneAnimated_C--Will--QUKJDXCEHBJVPXOZCPSRXNLVIOPP--1673395448--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1059,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58733.28,76131.97,7289.66,BP_RuneAnimated_C--Will--QUVYCSWOFAETHLYDTXZGESQDZPTI--1673389725--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_380,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-65231.41,46007.27,11358.52,BP_RuneAnimated_C--Will--QWQRPSLHWDWJIAKHPSXCNZFUYWEA--1673395767--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1103,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55581.1,69097.91,8559.21,BP_RuneAnimated_C--Will--QYWHMJKBOTPRWBLXJQHBOKVNTPHO--1673392147--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_666,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-79939.46,45100.67,11968.46,BP_RuneAnimated_C--Will--REQAOCBPSNZOSDAZWMLCMUSSBFVD--1673390758--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_528,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-71432.47,63165.15,11489.23,BP_RuneAnimated_C--Will--RFHSIBODLCIGYEJTMBFREFJTPWSP--1673389159--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_300,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-58216.32,33362.55,11102.15,BP_RuneAnimated_C--Will--RFUNSLUZJYXLCEQDHMRXWWSEHMOX--1673390814--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_536,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-98834.05,37151.7,10899.91,BP_RuneAnimated_C--Will--RGSATXBZBCYRAVBHYOXRLBUNSJJW--1673387333--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_103,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-88362.6,53594.29,12501.43,BP_RuneAnimated_C--Will--RIHZEPYOSCTRCZSPQVTIZYEPCWAP--1673388442--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_207,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-49396.9,42925.81,10209.38,BP_RuneAnimated_C--Will--RJNUVLTQMHAGNWSMDSIZLUHCVFNF--1673396303--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1178,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-63170,75960,10230,BP_RuneAnimated_C--Will--RLBTKORCNDMNLCOCOYRXRLRXPCYJ--1672867422--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-84814.11,38527.12,12846.89,BP_RuneAnimated_C--Will--RLDGUFMTPVLPFEKIYTNHEUWUJDYJ--1673397114--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1330,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-67144.26,49795.92,12352.58,BP_RuneAnimated_C--Will--RMDGIGLNVXDPBPMWRSFBFMEMMFHH--1673390333--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_474,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-69535.16,27908.16,10750.19,BP_RuneAnimated_C--Will--RMMAEFOIIDYUVBFHJVHEARZTALFT--1673396162--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1154,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-76232.29,55525.58,9724.05,BP_RuneAnimated_C--Will--RNDFUUFTOZQAJTWJZLHFISEIDDER--1673395553--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1075,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-59201.59,42947.48,20549.71,BP_RuneAnimated_C--Will--RPIACTQHULDOFEJACZDZBIYHFNPU--1673390949--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_549,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-72043.61,49346.67,9791.67,BP_RuneAnimated_C--Will--RQOKDTHKQIUGLEWCHPLSADCAXKYV--1673395418--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1053,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64589.69,47969.47,18742.64,BP_RuneAnimated_C--Will--RQTKUOUPPPQOVCRUCMBOMKSQDMXS--1673387677--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_148,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55589.56,68281.09,8605.45,BP_RuneAnimated_C--Will--RRQIDKTMBKKGLLRTQIZVAVQQMQGS--1673396527--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1213,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-62550.43,31231.74,12139.99,BP_RuneAnimated_C--Will--RSFCXJUUMWWTXFJHECWWPDGMWADG--1673391295--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_593,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-100669.25,39815.73,10995.04,BP_RuneAnimated_C--Will--RUXVPLZJLAFHVKWENCYXARJMLKVL--1673398277--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1527,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-70872.44,36371.38,10045.11,BP_RuneAnimated_C--Will--RVQIFOHZBXFTDJHIJVICTPDUQMAZ--1673395962--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1132,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-92617.48,56555.43,13572.16,BP_RuneAnimated_C--Will--RYYZMBLITKMALAZWDLJMSLMSWRSP--1673389421--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_344,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56232.19,32843.62,11450.58,BP_RuneAnimated_C--Will--RZLIOXRQKPIZSWYWVOPQMAZTSXVR--1673396261--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1169,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-66698.72,45137.95,10995.54,BP_RuneAnimated_C--Will--SACZRGBNKYYBOYSTOPTCRNTAFCRQ--1673394388--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_920,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-70066.77,43846.23,10784.92,BP_RuneAnimated_C--Will--SAYJYULBCWSRQWFXZCEVANIJKISI--1673391068--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_558,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-56961.94,73776.06,6482.37,BP_RuneAnimated_C--Will--SBLNWXQDQDKGINPUVISOAALPGPTL--1673396589--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1222,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-55425.15,51596.34,12138.02,BP_RuneAnimated_C--Will--SCCYQSCZXAHQHWRZPCHCZBYKGAPN--1673396437--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1201,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-95306.37,49053.04,10216.46,BP_RuneAnimated_C--Will--SDLPEEVCAQIMNAPVZLTBLJVZDWUX--1673398585--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1588,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-61086.71,48374.76,11636.03,BP_RuneAnimated_C--Will--SDTAARNXCRBCUHBNYEOOMUGSRXXV--1673390232--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_456,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-64543.54,47889.97,11864.59,BP_RuneAnimated_C--Will--SEOYUAJWHOTTSFHICPSICFJGQTEW--1673389334--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_332,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-70315.77,40655.47,11129,BP_RuneAnimated_C--Will--SFGDQMESDBJSVPBCGBBJYEESYGUZ--1673387034--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_79,logicGrid|completeThePattern|musicGrid|memoryGrid
5,-87138.16,52596.89,12501.42,BP_RuneAnimated_C--Will--SFGUNLTGAYXZCIPJQECIOIZRNVXE--1673399357--BP_RuneAnimated_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceWill.WorkspaceWill:PersistentLevel.BP_RuneAnimated_C_1712,logicGrid|completeThePattern|musicGrid|memoryGrid
