zoneIndex,x,y,z,localID,ptype
5,-59344.371094,72665.773438,8557.642578,Monument1_C--main_gi--BUSRGPGPRUMLWKHPDAQKBGHVZQWF--1672942900--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_73,lockpick|klotski
5,-71809.640625,26143.318359,11270,Monument1_C--main_gi--CNHYSWBTEYJVYEKWDCANAWJUTQAE--1672921231--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_1,lockpick|klotski
5,-68738.1875,59266.007812,15870,Monument1_C--main_gi--DPIMGHILOIAABDFROJHFJBWCJHRC--1672941934--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_55,lockpick|klotski
5,-67730,59640,10140,Monument1_C--main_gi--DRECFNDNYBGSVNJJCJBMPKLMJXFE--1672940065--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_49,lockpick|klotski
5,-86511.789062,35416.253906,13020,Monument1_C--main_gi--EXBNLGLHRABBPEMODFHTPNCHSAVX--1672937865--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_34,lockpick|klotski
5,-58485.410156,73807.007812,6398.15918,Monument1_C--main_gi--FFZIDSDWPFZUQLTTPPNQLJNVLOYG--1672999759--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_25,lockpick|klotski
5,-59414.335938,47153.121094,11750.230469,Monument1_C--main_gi--FQOMCVJNVDBONFVYACDXDUSFBVCT--1672940036--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_46,lockpick|klotski
5,-72675.53125,30543.066406,10250,Monument1_C--main_gi--FRRHABLLIMVTAERMUYWVQTLSLLFE--1672932797--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_22,lockpick|klotski
5,-92946.007812,56475.8125,12530,Monument1_C--main_gi--GIMJFHDXGFMWDFTEOEMULVXCCOUT--1672999374--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_16,lockpick|klotski
5,-60972.867188,46956.582031,11730,Monument1_C--main_gi--HJZKLSGEEEDVIEBWWOGQSQPLVPVZ--1672941874--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_52,lockpick|klotski
5,-82125.578125,39678.046875,12430.151367,Monument1_C--main_gi--IXBCBFYSMZVXBBVZVGJTLSJUMOGB--1672999443--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_19,lockpick|klotski
5,-57437.890625,69539.5625,8363.321289,Monument1_C--main_gi--JFIUHGDIQGMEJSWQBGQUTLWYEZDR--1672942876--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_70,lockpick|klotski
5,-67238.671875,31804.949219,12210,Monument1_C--main_gi--JRLPNEFKKMSQWKCPPHUBJNIZNQBK--1672938008--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_43,lockpick|klotski
5,-62435.488281,29513.076172,11342.285156,Monument1_C--main_gi--LAWGTXUZEPGDJKQNLTMQDMIGQRVV--1672937984--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_40,lockpick|klotski
5,-72463.945312,36058.578125,10001.134766,Monument1_C--main_gi--LBQFIHUQIVQLKPAPASAURQPVEAPA--1672932743--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_16,lockpick|klotski
5,-57847.84375,69932.085938,9568.786133,Monument1_C--main_gi--LTOGMHGVRQWZVAUYOIYCBJCNGALU--1672999250--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_13,lockpick|klotski
5,-69770.445312,32172.964844,11090,Monument1_C--main_gi--MHWFBXHEFYGFVCHSXODARUUJJPPM--1672932680--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_10,lockpick|klotski
5,-71109.53125,64793.488281,11435.385742,Monument1_C--main_gi--MNFRKNHYANNKLMIIDWKYPGAQJCAS--1672999038--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_1,lockpick|klotski
5,-61119.597656,62355.523438,9934.730469,Monument1_C--main_gi--MUKJUCVAIJLWSRAHYSALNKKSCNMB--1672942736--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_64,lockpick|klotski
5,-85866.007812,31298.146484,13040,Monument1_C--main_gi--NFWWDSVKIBDUDBYZOUDOVRDYMJGW--1672935640--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_28,lockpick|klotski
5,-86018.53125,37503.421875,12958.806641,Monument1_C--main_gi--NUJLQOIWFIVTKYIMMTMIDRJAMLMY--1672937833--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_31,lockpick|klotski
5,-72432.453125,73139.15625,10400,Monument1_C--main_gi--OENOXEHQETQOWQLARJTDVVLEEVMK--1672942968--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_76,lockpick|klotski
5,-67140,32870,12230,Monument1_C--main_gi--PLASBTKQVVNGBIHXXMVLPLGPSFCA--1672930539--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_7,lockpick|klotski
5,-63627.417969,60971.175781,10449.09375,Monument1_C--main_gi--POAYNKRZNTMJWPTAPZEJVXSWZXGI--1672942703--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_61,lockpick|klotski
5,-90861.09375,39358.878906,12359.978516,Monument1_C--main_gi--PQMOQTWOICIINYIITXVSFPRIBRJM--1672999149--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_7,lockpick|klotski
5,-58309.511719,50266.472656,12520,Monument1_C--main_gi--PYTYGCIJYCPPOWEAMWKYKEJLIUZN--1672942666--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_58,lockpick|klotski
5,-73125.929688,25987.863281,10250,Monument1_C--main_gi--QDMNSNZAVBFJKBFLINLFXZQSBIHL--1672937912--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_37,lockpick|klotski
5,-80845.296875,28157.365234,10104.617188,Monument1_C--main_gi--SDLNPNFHDUFNGSTQEOVBROOZUPVL--1672932766--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_19,lockpick|klotski
5,-72844.492188,72409.710938,10440.323242,Monument1_C--main_gi--UDJQCTWWVMUPTXHTUMMKIFUIVFWH--1672942993--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_79,lockpick|klotski
5,-67011.945312,23455.148438,13710,Monument1_C--main_gi--UGAFGSLOPCVBAQWPEUIHAKLOQPMG--1672999196--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_10,lockpick|klotski
5,-63290.804688,31551.146484,11070,Monument1_C--main_gi--WAIXBULNMUJULTSRKHHIMATCCHDK--1672930496--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_4,lockpick|klotski
5,-55802.910156,70210.3125,6435.526855,Monument1_C--main_gi--WXSXKYRMHILJAXYLSAWKRIQSRVJD--1672942834--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_67,lockpick|klotski
5,-53578.753906,68524.09375,6200,Monument1_C--main_gi--XOAQZKHBQSNVLRMWVPNEDKLZBOLN--1672999731--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_22,lockpick|klotski
5,-82493.484375,32670.525391,13020.93457,Monument1_C--main_gi--YQZBMLOEVVKVRGRJDTDGSPARFYDW--1672932834--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_25,lockpick|klotski
5,-64731.886719,31708.851562,11090,Monument1_C--main_gi--ZGYUNKHQVYKCMVIFCJTQPRVKZFGJ--1672932732--Monument1_C /Game/ASophia/Maps/TestingSubmaps/PuzzlePlacementMaps/WorkspaceJavis.WorkspaceJavis:PersistentLevel.Monument1_C_13,lockpick|klotski
5,-77882.949219,51100.339844,15,NewShadeyWallSlab,fractalMatch|lockpick|match3|klotski
